date1,date,headline_classification,stories,total_stories
27dec2016,"27-12-2016","Climate",8,48
27dec2016,"27-12-2016","Climate,Brexit",5,48
27dec2016,"27-12-2016","Other",14,48
28dec2016,"28-12-2016","Brexit Business",3,54
28dec2016,"28-12-2016","Brexit Business,Brexit Politics",2,54
28dec2016,"28-12-2016","Brexit Immigration",1,54
28dec2016,"28-12-2016","Brexit Other",13,54
28dec2016,"28-12-2016","Brexit Politics",6,54
28dec2016,"28-12-2016","Climate",5,54
28dec2016,"28-12-2016","Climate,Brexit",2,54
28dec2016,"28-12-2016","Other",22,54
29dec2016,"29-12-2016","Brexit Business",8,78
29dec2016,"29-12-2016","Brexit Business,Brexit Immigration",1,78
29dec2016,"29-12-2016","Brexit Other",17,78
29dec2016,"29-12-2016","Brexit Politics",1,78
29dec2016,"29-12-2016","Climate",11,78
29dec2016,"29-12-2016","Climate,Brexit",3,78
29dec2016,"29-12-2016","Other",37,78
30dec2016,"30-12-2016","Brexit Business",4,55
30dec2016,"30-12-2016","Brexit Business,Brexit Politics",2,55
30dec2016,"30-12-2016","Brexit Other",14,55
30dec2016,"30-12-2016","Brexit Politics",3,55
30dec2016,"30-12-2016","Climate",6,55
30dec2016,"30-12-2016","Climate,Brexit",2,55
30dec2016,"30-12-2016","Other",24,55
31dec2016,"31-12-2016","Brexit Business",6,53
31dec2016,"31-12-2016","Brexit Business,Brexit Politics",1,53
31dec2016,"31-12-2016","Brexit Other",6,53
31dec2016,"31-12-2016","Brexit Politics",2,53
31dec2016,"31-12-2016","Climate",7,53
31dec2016,"31-12-2016","Climate,Brexit",1,53
31dec2016,"31-12-2016","Other",30,53
01jan2017,"1-1-2017","Brexit Business",4,53
01jan2017,"1-1-2017","Brexit Business,Brexit Politics",2,53
01jan2017,"1-1-2017","Brexit Other",8,53
01jan2017,"1-1-2017","Brexit Politics",2,53
01jan2017,"1-1-2017","Climate",1,53
01jan2017,"1-1-2017","Climate,Brexit",2,53
01jan2017,"1-1-2017","Other",34,53
02jan2017,"2-1-2017","Brexit Business",3,54
02jan2017,"2-1-2017","Brexit Business,Brexit Politics",1,54
02jan2017,"2-1-2017","Brexit Immigration",3,54
02jan2017,"2-1-2017","Brexit Other",6,54
02jan2017,"2-1-2017","Brexit Politics",6,54
02jan2017,"2-1-2017","Brexit Politics,Brexit Immigration",1,54
02jan2017,"2-1-2017","Climate",4,54
02jan2017,"2-1-2017","Climate,Brexit",5,54
02jan2017,"2-1-2017","Other",25,54
03jan2017,"3-1-2017","Brexit Business",2,103
03jan2017,"3-1-2017","Brexit Immigration",2,103
03jan2017,"3-1-2017","Brexit Other",22,103
03jan2017,"3-1-2017","Brexit Politics",6,103
03jan2017,"3-1-2017","Brexit Politics,Brexit Immigration",1,103
03jan2017,"3-1-2017","Climate",10,103
03jan2017,"3-1-2017","Climate,Brexit",6,103
03jan2017,"3-1-2017","Other",54,103
04jan2017,"4-1-2017","Brexit Business",3,112
04jan2017,"4-1-2017","Brexit Business,Brexit Politics",1,112
04jan2017,"4-1-2017","Brexit Immigration",3,112
04jan2017,"4-1-2017","Brexit Other",30,112
04jan2017,"4-1-2017","Brexit Politics",19,112
04jan2017,"4-1-2017","Climate",10,112
04jan2017,"4-1-2017","Climate,Brexit",5,112
04jan2017,"4-1-2017","Other",41,112
05jan2017,"5-1-2017","Brexit Business",7,133
05jan2017,"5-1-2017","Brexit Business,Brexit Politics",1,133
05jan2017,"5-1-2017","Brexit Immigration",2,133
05jan2017,"5-1-2017","Brexit Other",28,133
05jan2017,"5-1-2017","Brexit Politics",14,133
05jan2017,"5-1-2017","Climate",17,133
05jan2017,"5-1-2017","Climate,Brexit",14,133
05jan2017,"5-1-2017","Other",50,133
06jan2017,"6-1-2017","Brexit Business",9,97
06jan2017,"6-1-2017","Brexit Immigration",2,97
06jan2017,"6-1-2017","Brexit Other",18,97
06jan2017,"6-1-2017","Brexit Politics",5,97
06jan2017,"6-1-2017","Climate",13,97
06jan2017,"6-1-2017","Climate,Brexit",7,97
06jan2017,"6-1-2017","Other",43,97
07jan2017,"7-1-2017","Brexit Business",4,50
07jan2017,"7-1-2017","Brexit Immigration",1,50
07jan2017,"7-1-2017","Brexit Other",11,50
07jan2017,"7-1-2017","Brexit Politics",3,50
07jan2017,"7-1-2017","Climate",4,50
07jan2017,"7-1-2017","Climate,Brexit",4,50
07jan2017,"7-1-2017","Other",23,50
08jan2017,"8-1-2017","Brexit Business",5,67
08jan2017,"8-1-2017","Brexit Other",7,67
08jan2017,"8-1-2017","Brexit Politics",5,67
08jan2017,"8-1-2017","Climate",7,67
08jan2017,"8-1-2017","Climate,Brexit",6,67
08jan2017,"8-1-2017","Other",37,67
09jan2017,"9-1-2017","Brexit Business",9,100
09jan2017,"9-1-2017","Brexit Business,Brexit Politics",2,100
09jan2017,"9-1-2017","Brexit Other",11,100
09jan2017,"9-1-2017","Brexit Politics",7,100
09jan2017,"9-1-2017","Climate",17,100
09jan2017,"9-1-2017","Climate,Brexit",5,100
09jan2017,"9-1-2017","Other",49,100
10jan2017,"10-1-2017","Brexit Business",6,121
10jan2017,"10-1-2017","Brexit Other",27,121
10jan2017,"10-1-2017","Brexit Politics",6,121
10jan2017,"10-1-2017","Climate",16,121
10jan2017,"10-1-2017","Climate,Brexit",12,121
10jan2017,"10-1-2017","Other",54,121
11jan2017,"11-1-2017","Brexit Business",6,119
11jan2017,"11-1-2017","Brexit Business,Brexit Politics",2,119
11jan2017,"11-1-2017","Brexit Immigration",1,119
11jan2017,"11-1-2017","Brexit Other",12,119
11jan2017,"11-1-2017","Brexit Politics",10,119
11jan2017,"11-1-2017","Climate",22,119
11jan2017,"11-1-2017","Climate,Brexit",11,119
11jan2017,"11-1-2017","Other",55,119
12jan2017,"12-1-2017","Brexit Business",7,72
12jan2017,"12-1-2017","Brexit Other",20,72
12jan2017,"12-1-2017","Brexit Politics",5,72
12jan2017,"12-1-2017","Climate",10,72
12jan2017,"12-1-2017","Climate,Brexit",5,72
12jan2017,"12-1-2017","Other",25,72
13jan2017,"13-1-2017","Brexit Business",6,93
13jan2017,"13-1-2017","Brexit Other",20,93
13jan2017,"13-1-2017","Brexit Politics",6,93
13jan2017,"13-1-2017","Climate",12,93
13jan2017,"13-1-2017","Climate,Brexit",11,93
13jan2017,"13-1-2017","Other",38,93
14jan2017,"14-1-2017","Brexit Business",2,57
14jan2017,"14-1-2017","Brexit Business,Brexit Politics",2,57
14jan2017,"14-1-2017","Brexit Other",11,57
14jan2017,"14-1-2017","Brexit Politics",1,57
14jan2017,"14-1-2017","Climate",10,57
14jan2017,"14-1-2017","Climate,Brexit",5,57
14jan2017,"14-1-2017","Other",26,57
15jan2017,"15-1-2017","Brexit Business",1,77
15jan2017,"15-1-2017","Brexit Business,Brexit Politics",4,77
15jan2017,"15-1-2017","Brexit Other",13,77
15jan2017,"15-1-2017","Brexit Politics",5,77
15jan2017,"15-1-2017","Climate",13,77
15jan2017,"15-1-2017","Climate,Brexit",10,77
15jan2017,"15-1-2017","Other",31,77
16jan2017,"16-1-2017","Brexit Business",8,121
16jan2017,"16-1-2017","Brexit Immigration",1,121
16jan2017,"16-1-2017","Brexit Other",19,121
16jan2017,"16-1-2017","Brexit Politics",7,121
16jan2017,"16-1-2017","Brexit Politics,Brexit Immigration",1,121
16jan2017,"16-1-2017","Climate",28,121
16jan2017,"16-1-2017","Climate,Brexit",19,121
16jan2017,"16-1-2017","Other",38,121
17jan2017,"17-1-2017","Brexit Business",17,214
17jan2017,"17-1-2017","Brexit Business,Brexit Politics",4,214
17jan2017,"17-1-2017","Brexit Other",61,214
17jan2017,"17-1-2017","Brexit Politics",36,214
17jan2017,"17-1-2017","Brexit Politics,Brexit Immigration",1,214
17jan2017,"17-1-2017","Climate",28,214
17jan2017,"17-1-2017","Climate,Brexit",24,214
17jan2017,"17-1-2017","Other",43,214
18jan2017,"18-1-2017","Brexit Business",13,179
18jan2017,"18-1-2017","Brexit Business,Brexit Immigration",1,179
18jan2017,"18-1-2017","Brexit Business,Brexit Politics",3,179
18jan2017,"18-1-2017","Brexit Other",49,179
18jan2017,"18-1-2017","Brexit Politics",22,179
18jan2017,"18-1-2017","Climate",23,179
18jan2017,"18-1-2017","Climate,Brexit",14,179
18jan2017,"18-1-2017","Other",54,179
19jan2017,"19-1-2017","Brexit Business",12,144
19jan2017,"19-1-2017","Brexit Business,Brexit Immigration",1,144
19jan2017,"19-1-2017","Brexit Business,Brexit Politics",4,144
19jan2017,"19-1-2017","Brexit Other",38,144
19jan2017,"19-1-2017","Brexit Politics",11,144
19jan2017,"19-1-2017","Climate",18,144
19jan2017,"19-1-2017","Climate,Brexit",10,144
19jan2017,"19-1-2017","Other",50,144
20jan2017,"20-1-2017","Brexit Business",4,124
20jan2017,"20-1-2017","Brexit Business,Brexit Politics",2,124
20jan2017,"20-1-2017","Brexit Immigration",1,124
20jan2017,"20-1-2017","Brexit Other",21,124
20jan2017,"20-1-2017","Brexit Politics",11,124
20jan2017,"20-1-2017","Climate",37,124
20jan2017,"20-1-2017","Climate,Brexit",13,124
20jan2017,"20-1-2017","Other",35,124
21jan2017,"21-1-2017","Brexit Business",1,67
21jan2017,"21-1-2017","Brexit Other",7,67
21jan2017,"21-1-2017","Brexit Politics",7,67
21jan2017,"21-1-2017","Climate",22,67
21jan2017,"21-1-2017","Climate,Brexit",9,67
21jan2017,"21-1-2017","Other",21,67
22jan2017,"22-1-2017","Brexit Business",8,84
22jan2017,"22-1-2017","Brexit Other",12,84
22jan2017,"22-1-2017","Brexit Politics",13,84
22jan2017,"22-1-2017","Climate",17,84
22jan2017,"22-1-2017","Climate,Brexit",4,84
22jan2017,"22-1-2017","Other",30,84
23jan2017,"23-1-2017","Brexit Business",4,102
23jan2017,"23-1-2017","Brexit Business,Brexit Politics",2,102
23jan2017,"23-1-2017","Brexit Immigration",1,102
23jan2017,"23-1-2017","Brexit Other",18,102
23jan2017,"23-1-2017","Brexit Politics",12,102
23jan2017,"23-1-2017","Climate",22,102
23jan2017,"23-1-2017","Climate,Brexit",10,102
23jan2017,"23-1-2017","Other",33,102
24jan2017,"24-1-2017","Brexit Business",3,178
24jan2017,"24-1-2017","Brexit Business,Brexit Politics",2,178
24jan2017,"24-1-2017","Brexit Other",52,178
24jan2017,"24-1-2017","Brexit Politics",29,178
24jan2017,"24-1-2017","Brexit Politics,Brexit Immigration",1,178
24jan2017,"24-1-2017","Climate",40,178
24jan2017,"24-1-2017","Climate,Brexit",10,178
24jan2017,"24-1-2017","Other",41,178
25jan2017,"25-1-2017","Brexit Business",1,166
25jan2017,"25-1-2017","Brexit Business,Brexit Politics",3,166
25jan2017,"25-1-2017","Brexit Other",35,166
25jan2017,"25-1-2017","Brexit Politics",27,166
25jan2017,"25-1-2017","Climate",44,166
25jan2017,"25-1-2017","Climate,Brexit",7,166
25jan2017,"25-1-2017","Other",49,166
26jan2017,"26-1-2017","Brexit Business",6,166
26jan2017,"26-1-2017","Brexit Other",35,166
26jan2017,"26-1-2017","Brexit Politics",20,166
26jan2017,"26-1-2017","Brexit Politics,Brexit Immigration",1,166
26jan2017,"26-1-2017","Climate",46,166
26jan2017,"26-1-2017","Climate,Brexit",13,166
26jan2017,"26-1-2017","Other",45,166
27jan2017,"27-1-2017","Brexit Business",5,115
27jan2017,"27-1-2017","Brexit Business,Brexit Politics",1,115
27jan2017,"27-1-2017","Brexit Immigration",1,115
27jan2017,"27-1-2017","Brexit Other",17,115
27jan2017,"27-1-2017","Brexit Politics",10,115
27jan2017,"27-1-2017","Brexit Politics,Brexit Immigration",1,115
27jan2017,"27-1-2017","Climate",37,115
27jan2017,"27-1-2017","Climate,Brexit",10,115
27jan2017,"27-1-2017","Other",33,115
28jan2017,"28-1-2017","Brexit Business",1,82
28jan2017,"28-1-2017","Brexit Business,Brexit Politics",1,82
28jan2017,"28-1-2017","Brexit Immigration",1,82
28jan2017,"28-1-2017","Brexit Other",7,82
28jan2017,"28-1-2017","Brexit Politics",10,82
28jan2017,"28-1-2017","Climate",37,82
28jan2017,"28-1-2017","Climate,Brexit",7,82
28jan2017,"28-1-2017","Other",18,82
29jan2017,"29-1-2017","Brexit Other",12,115
29jan2017,"29-1-2017","Brexit Politics",7,115
29jan2017,"29-1-2017","Climate",59,115
29jan2017,"29-1-2017","Climate,Brexit",4,115
29jan2017,"29-1-2017","Other",33,115
30jan2017,"30-1-2017","Brexit Business",6,169
30jan2017,"30-1-2017","Brexit Other",22,169
30jan2017,"30-1-2017","Brexit Politics",13,169
30jan2017,"30-1-2017","Climate",87,169
30jan2017,"30-1-2017","Climate,Brexit",5,169
30jan2017,"30-1-2017","Other",36,169
31jan2017,"31-1-2017","Brexit Business",5,182
31jan2017,"31-1-2017","Brexit Business,Brexit Politics",2,182
31jan2017,"31-1-2017","Brexit Other",25,182
31jan2017,"31-1-2017","Brexit Politics",11,182
31jan2017,"31-1-2017","Climate",84,182
31jan2017,"31-1-2017","Climate,Brexit",11,182
31jan2017,"31-1-2017","Other",44,182
01feb2017,"1-2-2017","Brexit Business",3,175
01feb2017,"1-2-2017","Brexit Business,Brexit Politics",3,175
01feb2017,"1-2-2017","Brexit Other",39,175
01feb2017,"1-2-2017","Brexit Politics",14,175
01feb2017,"1-2-2017","Climate",59,175
01feb2017,"1-2-2017","Climate,Brexit",11,175
01feb2017,"1-2-2017","Other",46,175
02feb2017,"2-2-2017","Brexit Business",6,183
02feb2017,"2-2-2017","Brexit Business,Brexit Politics",3,183
02feb2017,"2-2-2017","Brexit Business,Brexit Politics,Brexit Immigration",1,183
02feb2017,"2-2-2017","Brexit Immigration",1,183
02feb2017,"2-2-2017","Brexit Other",34,183
02feb2017,"2-2-2017","Brexit Politics",33,183
02feb2017,"2-2-2017","Brexit Politics,Brexit Immigration",1,183
02feb2017,"2-2-2017","Climate",41,183
02feb2017,"2-2-2017","Climate,Brexit",11,183
02feb2017,"2-2-2017","Other",52,183
03feb2017,"3-2-2017","Brexit Business",7,136
03feb2017,"3-2-2017","Brexit Business,Brexit Politics",1,136
03feb2017,"3-2-2017","Brexit Immigration",1,136
03feb2017,"3-2-2017","Brexit Other",31,136
03feb2017,"3-2-2017","Brexit Politics",6,136
03feb2017,"3-2-2017","Brexit Politics,Brexit Immigration",1,136
03feb2017,"3-2-2017","Climate",40,136
03feb2017,"3-2-2017","Climate,Brexit",8,136
03feb2017,"3-2-2017","Other",41,136
04feb2017,"4-2-2017","Brexit Business",1,86
04feb2017,"4-2-2017","Brexit Business,Brexit Immigration",1,86
04feb2017,"4-2-2017","Brexit Other",15,86
04feb2017,"4-2-2017","Brexit Politics",4,86
04feb2017,"4-2-2017","Climate",31,86
04feb2017,"4-2-2017","Climate,Brexit",5,86
04feb2017,"4-2-2017","Other",29,86
05feb2017,"5-2-2017","Brexit Business",1,87
05feb2017,"5-2-2017","Brexit Other",10,87
05feb2017,"5-2-2017","Brexit Politics",9,87
05feb2017,"5-2-2017","Climate",28,87
05feb2017,"5-2-2017","Climate,Brexit",3,87
05feb2017,"5-2-2017","Other",36,87
06feb2017,"6-2-2017","Brexit Business",8,146
06feb2017,"6-2-2017","Brexit Business,Brexit Politics",1,146
06feb2017,"6-2-2017","Brexit Other",19,146
06feb2017,"6-2-2017","Brexit Politics",12,146
06feb2017,"6-2-2017","Climate",33,146
06feb2017,"6-2-2017","Climate,Brexit",10,146
06feb2017,"6-2-2017","Other",63,146
07feb2017,"7-2-2017","Brexit Business",6,143
07feb2017,"7-2-2017","Brexit Business,Brexit Politics",1,143
07feb2017,"7-2-2017","Brexit Immigration",3,143
07feb2017,"7-2-2017","Brexit Other",29,143
07feb2017,"7-2-2017","Brexit Politics",18,143
07feb2017,"7-2-2017","Climate",27,143
07feb2017,"7-2-2017","Climate,Brexit",10,143
07feb2017,"7-2-2017","Other",49,143
08feb2017,"8-2-2017","Brexit Business",6,140
08feb2017,"8-2-2017","Brexit Business,Brexit Politics",4,140
08feb2017,"8-2-2017","Brexit Immigration",1,140
08feb2017,"8-2-2017","Brexit Other",31,140
08feb2017,"8-2-2017","Brexit Politics",18,140
08feb2017,"8-2-2017","Climate",31,140
08feb2017,"8-2-2017","Climate,Brexit",4,140
08feb2017,"8-2-2017","Other",45,140
09feb2017,"9-2-2017","Brexit Business",4,156
09feb2017,"9-2-2017","Brexit Business,Brexit Politics",1,156
09feb2017,"9-2-2017","Brexit Immigration",3,156
09feb2017,"9-2-2017","Brexit Other",43,156
09feb2017,"9-2-2017","Brexit Politics",21,156
09feb2017,"9-2-2017","Climate",25,156
09feb2017,"9-2-2017","Climate,Brexit",6,156
09feb2017,"9-2-2017","Other",53,156
10feb2017,"10-2-2017","Brexit Business",4,120
10feb2017,"10-2-2017","Brexit Other",28,120
10feb2017,"10-2-2017","Brexit Politics",10,120
10feb2017,"10-2-2017","Climate",25,120
10feb2017,"10-2-2017","Climate,Brexit",6,120
10feb2017,"10-2-2017","Other",47,120
11feb2017,"11-2-2017","Brexit Other",16,63
11feb2017,"11-2-2017","Brexit Politics",8,63
11feb2017,"11-2-2017","Climate",10,63
11feb2017,"11-2-2017","Climate,Brexit",4,63
11feb2017,"11-2-2017","Other",25,63
12feb2017,"12-2-2017","Brexit Business",1,75
12feb2017,"12-2-2017","Brexit Business,Brexit Politics",1,75
12feb2017,"12-2-2017","Brexit Other",18,75
12feb2017,"12-2-2017","Brexit Politics",9,75
12feb2017,"12-2-2017","Climate",8,75
12feb2017,"12-2-2017","Climate,Brexit",2,75
12feb2017,"12-2-2017","Other",36,75
13feb2017,"13-2-2017","Brexit Business",4,109
13feb2017,"13-2-2017","Brexit Business,Brexit Politics",2,109
13feb2017,"13-2-2017","Brexit Immigration",1,109
13feb2017,"13-2-2017","Brexit Other",22,109
13feb2017,"13-2-2017","Brexit Politics",11,109
13feb2017,"13-2-2017","Climate",23,109
13feb2017,"13-2-2017","Climate,Brexit",4,109
13feb2017,"13-2-2017","Other",42,109
14feb2017,"14-2-2017","Brexit Business",3,89
14feb2017,"14-2-2017","Brexit Business,Brexit Politics",2,89
14feb2017,"14-2-2017","Brexit Other",27,89
14feb2017,"14-2-2017","Brexit Politics",7,89
14feb2017,"14-2-2017","Climate",14,89
14feb2017,"14-2-2017","Climate,Brexit",6,89
14feb2017,"14-2-2017","Other",30,89
15feb2017,"15-2-2017","Brexit Business",6,97
15feb2017,"15-2-2017","Brexit Business,Brexit Politics",2,97
15feb2017,"15-2-2017","Brexit Other",22,97
15feb2017,"15-2-2017","Brexit Politics",5,97
15feb2017,"15-2-2017","Climate",11,97
15feb2017,"15-2-2017","Climate,Brexit",4,97
15feb2017,"15-2-2017","Other",47,97
16feb2017,"16-2-2017","Brexit Business",7,116
16feb2017,"16-2-2017","Brexit Other",32,116
16feb2017,"16-2-2017","Brexit Politics",10,116
16feb2017,"16-2-2017","Brexit Politics,Brexit Immigration",1,116
16feb2017,"16-2-2017","Climate",16,116
16feb2017,"16-2-2017","Climate,Brexit",5,116
16feb2017,"16-2-2017","Other",45,116
17feb2017,"17-2-2017","Brexit Business",3,130
17feb2017,"17-2-2017","Brexit Business,Brexit Politics",5,130
17feb2017,"17-2-2017","Brexit Other",11,130
17feb2017,"17-2-2017","Brexit Politics",22,130
17feb2017,"17-2-2017","Climate",36,130
17feb2017,"17-2-2017","Climate,Brexit",8,130
17feb2017,"17-2-2017","Other",45,130
18feb2017,"18-2-2017","Brexit Business",3,60
18feb2017,"18-2-2017","Brexit Other",10,60
18feb2017,"18-2-2017","Brexit Politics",10,60
18feb2017,"18-2-2017","Climate",14,60
18feb2017,"18-2-2017","Climate,Brexit",2,60
18feb2017,"18-2-2017","Other",21,60
19feb2017,"19-2-2017","Brexit Immigration",2,84
19feb2017,"19-2-2017","Brexit Other",15,84
19feb2017,"19-2-2017","Brexit Politics",11,84
19feb2017,"19-2-2017","Climate",21,84
19feb2017,"19-2-2017","Climate,Brexit",4,84
19feb2017,"19-2-2017","Other",31,84
20feb2017,"20-2-2017","Brexit Business",2,128
20feb2017,"20-2-2017","Brexit Business,Brexit Politics",1,128
20feb2017,"20-2-2017","Brexit Immigration",1,128
20feb2017,"20-2-2017","Brexit Other",28,128
20feb2017,"20-2-2017","Brexit Politics",20,128
20feb2017,"20-2-2017","Climate",33,128
20feb2017,"20-2-2017","Climate,Brexit",9,128
20feb2017,"20-2-2017","Other",34,128
21feb2017,"21-2-2017","",1,137
21feb2017,"21-2-2017","Brexit Business",8,137
21feb2017,"21-2-2017","Brexit Business,Brexit Politics",2,137
21feb2017,"21-2-2017","Brexit Other",18,137
21feb2017,"21-2-2017","Brexit Politics",12,137
21feb2017,"21-2-2017","Climate",30,137
21feb2017,"21-2-2017","Climate,Brexit",9,137
21feb2017,"21-2-2017","Other",57,137
22feb2017,"22-2-2017","Brexit Business",9,108
22feb2017,"22-2-2017","Brexit Business,Brexit Politics",1,108
22feb2017,"22-2-2017","Brexit Immigration",3,108
22feb2017,"22-2-2017","Brexit Other",23,108
22feb2017,"22-2-2017","Brexit Politics",6,108
22feb2017,"22-2-2017","Climate",23,108
22feb2017,"22-2-2017","Climate,Brexit",4,108
22feb2017,"22-2-2017","Other",39,108
23feb2017,"23-2-2017","Brexit Business",7,114
23feb2017,"23-2-2017","Brexit Immigration",1,114
23feb2017,"23-2-2017","Brexit Other",17,114
23feb2017,"23-2-2017","Brexit Politics",5,114
