date1,date,text_classification,stories,total_stories
09jan2017,"9-1-2017","Brexit Politics",19,100
09jan2017,"9-1-2017","Climate",30,100
09jan2017,"9-1-2017","Climate,Brexit",21,100
09jan2017,"9-1-2017","Other",6,100
10jan2017,"10-1-2017","Brexit Business",8,121
10jan2017,"10-1-2017","Brexit Business,Brexit Politics",5,121
10jan2017,"10-1-2017","Brexit Other",3,121
10jan2017,"10-1-2017","Brexit Politics",25,121
10jan2017,"10-1-2017","Brexit Politics,Brexit Immigration",1,121
10jan2017,"10-1-2017","Climate",42,121
10jan2017,"10-1-2017","Climate,Brexit",27,121
10jan2017,"10-1-2017","Other",10,121
11jan2017,"11-1-2017","Brexit Business",10,119
11jan2017,"11-1-2017","Brexit Business,Brexit Immigration",1,119
11jan2017,"11-1-2017","Brexit Business,Brexit Politics",2,119
11jan2017,"11-1-2017","Brexit Immigration",2,119
11jan2017,"11-1-2017","Brexit Other",3,119
11jan2017,"11-1-2017","Brexit Politics",18,119
11jan2017,"11-1-2017","Climate",50,119
11jan2017,"11-1-2017","Climate,Brexit",23,119
11jan2017,"11-1-2017","Other",10,119
12jan2017,"12-1-2017","Brexit Business",11,72
12jan2017,"12-1-2017","Brexit Business,Brexit Politics",5,72
12jan2017,"12-1-2017","Brexit Business,Brexit Politics,Brexit Immigration",1,72
12jan2017,"12-1-2017","Brexit Other",2,72
12jan2017,"12-1-2017","Brexit Politics",10,72
12jan2017,"12-1-2017","Brexit Politics,Brexit Immigration",1,72
12jan2017,"12-1-2017","Climate",28,72
12jan2017,"12-1-2017","Climate,Brexit",12,72
12jan2017,"12-1-2017","Other",2,72
13jan2017,"13-1-2017","Brexit Business",9,93
13jan2017,"13-1-2017","Brexit Business,Brexit Politics",6,93
13jan2017,"13-1-2017","Brexit Immigration",1,93
13jan2017,"13-1-2017","Brexit Other",3,93
13jan2017,"13-1-2017","Brexit Politics",10,93
13jan2017,"13-1-2017","Climate",35,93
13jan2017,"13-1-2017","Climate,Brexit",23,93
13jan2017,"13-1-2017","Other",6,93
14jan2017,"14-1-2017","Brexit Business",4,57
14jan2017,"14-1-2017","Brexit Business,Brexit Politics",5,57
14jan2017,"14-1-2017","Brexit Business,Brexit Politics,Brexit Immigration",2,57
14jan2017,"14-1-2017","Brexit Other",2,57
14jan2017,"14-1-2017","Brexit Politics",8,57
14jan2017,"14-1-2017","Climate",22,57
14jan2017,"14-1-2017","Climate,Brexit",7,57
14jan2017,"14-1-2017","Other",7,57
15jan2017,"15-1-2017","Brexit Business",4,77
15jan2017,"15-1-2017","Brexit Business,Brexit Politics",6,77
15jan2017,"15-1-2017","Brexit Immigration",1,77
15jan2017,"15-1-2017","Brexit Politics",7,77
15jan2017,"15-1-2017","Brexit Politics,Brexit Immigration",1,77
15jan2017,"15-1-2017","Climate",32,77
15jan2017,"15-1-2017","Climate,Brexit",20,77
15jan2017,"15-1-2017","Other",6,77
16jan2017,"16-1-2017","Brexit Business",11,121
16jan2017,"16-1-2017","Brexit Business,Brexit Politics",5,121
16jan2017,"16-1-2017","Brexit Business,Brexit Politics,Brexit Immigration",1,121
16jan2017,"16-1-2017","Brexit Immigration",1,121
16jan2017,"16-1-2017","Brexit Politics",17,121
16jan2017,"16-1-2017","Climate",54,121
16jan2017,"16-1-2017","Climate,Brexit",24,121
16jan2017,"16-1-2017","Other",8,121
17jan2017,"17-1-2017","Brexit Business",21,214
17jan2017,"17-1-2017","Brexit Business,Brexit Politics",19,214
17jan2017,"17-1-2017","Brexit Other",4,214
17jan2017,"17-1-2017","Brexit Politics",60,214
17jan2017,"17-1-2017","Climate",60,214
17jan2017,"17-1-2017","Climate,Brexit",46,214
17jan2017,"17-1-2017","Other",4,214
18jan2017,"18-1-2017","Brexit Business",14,179
18jan2017,"18-1-2017","Brexit Business,Brexit Politics",8,179
18jan2017,"18-1-2017","Brexit Other",5,179
18jan2017,"18-1-2017","Brexit Politics",31,179
18jan2017,"18-1-2017","Brexit Politics,Brexit Immigration",1,179
18jan2017,"18-1-2017","Climate",64,179
18jan2017,"18-1-2017","Climate,Brexit",46,179
18jan2017,"18-1-2017","Other",10,179
19jan2017,"19-1-2017","Brexit Business",16,144
19jan2017,"19-1-2017","Brexit Business,Brexit Politics",8,144
19jan2017,"19-1-2017","Brexit Immigration",2,144
19jan2017,"19-1-2017","Brexit Other",2,144
19jan2017,"19-1-2017","Brexit Politics",28,144
19jan2017,"19-1-2017","Climate",54,144
19jan2017,"19-1-2017","Climate,Brexit",27,144
19jan2017,"19-1-2017","Other",7,144
20jan2017,"20-1-2017","Brexit Business",6,124
20jan2017,"20-1-2017","Brexit Business,Brexit Politics",6,124
20jan2017,"20-1-2017","Brexit Other",1,124
20jan2017,"20-1-2017","Brexit Politics",19,124
20jan2017,"20-1-2017","Climate",65,124
20jan2017,"20-1-2017","Climate,Brexit",24,124
20jan2017,"20-1-2017","Other",3,124
21jan2017,"21-1-2017","Brexit Business",4,67
21jan2017,"21-1-2017","Brexit Business,Brexit Politics",1,67
21jan2017,"21-1-2017","Brexit Business,Brexit Politics,Brexit Immigration",1,67
21jan2017,"21-1-2017","Brexit Politics",11,67
21jan2017,"21-1-2017","Climate",43,67
21jan2017,"21-1-2017","Climate,Brexit",5,67
21jan2017,"21-1-2017","Other",2,67
22jan2017,"22-1-2017","Brexit Business",4,84
22jan2017,"22-1-2017","Brexit Business,Brexit Politics",3,84
22jan2017,"22-1-2017","Brexit Politics",14,84
22jan2017,"22-1-2017","Climate",31,84
22jan2017,"22-1-2017","Climate,Brexit",28,84
22jan2017,"22-1-2017","Other",4,84
23jan2017,"23-1-2017","Brexit Business",6,102
23jan2017,"23-1-2017","Brexit Business,Brexit Politics",2,102
23jan2017,"23-1-2017","Brexit Other",1,102
23jan2017,"23-1-2017","Brexit Politics",24,102
23jan2017,"23-1-2017","Climate",45,102
23jan2017,"23-1-2017","Climate,Brexit",20,102
23jan2017,"23-1-2017","Other",4,102
24jan2017,"24-1-2017","Brexit Business",8,178
24jan2017,"24-1-2017","Brexit Business,Brexit Politics",6,178
24jan2017,"24-1-2017","Brexit Other",2,178
24jan2017,"24-1-2017","Brexit Politics",43,178
24jan2017,"24-1-2017","Brexit Politics,Brexit Immigration",1,178
24jan2017,"24-1-2017","Climate",61,178
24jan2017,"24-1-2017","Climate,Brexit",50,178
24jan2017,"24-1-2017","Other",7,178
25jan2017,"25-1-2017","Brexit Business",5,166
25jan2017,"25-1-2017","Brexit Business,Brexit Politics",5,166
25jan2017,"25-1-2017","Brexit Other",5,166
25jan2017,"25-1-2017","Brexit Politics",37,166
25jan2017,"25-1-2017","Climate",73,166
25jan2017,"25-1-2017","Climate,Brexit",34,166
25jan2017,"25-1-2017","Other",7,166
26jan2017,"26-1-2017","Brexit Business",17,166
26jan2017,"26-1-2017","Brexit Business,Brexit Politics",11,166
26jan2017,"26-1-2017","Brexit Other",2,166
26jan2017,"26-1-2017","Brexit Politics",29,166
26jan2017,"26-1-2017","Climate",75,166
26jan2017,"26-1-2017","Climate,Brexit",28,166
26jan2017,"26-1-2017","Other",4,166
27jan2017,"27-1-2017","Brexit Business",6,115
27jan2017,"27-1-2017","Brexit Business,Brexit Politics",8,115
27jan2017,"27-1-2017","Brexit Other",2,115
27jan2017,"27-1-2017","Brexit Politics",20,115
27jan2017,"27-1-2017","Climate",52,115
27jan2017,"27-1-2017","Climate,Brexit",25,115
27jan2017,"27-1-2017","Other",2,115
28jan2017,"28-1-2017","Brexit Business",2,82
28jan2017,"28-1-2017","Brexit Business,Brexit Politics",1,82
28jan2017,"28-1-2017","Brexit Other",3,82
28jan2017,"28-1-2017","Brexit Politics",8,82
28jan2017,"28-1-2017","Climate",57,82
28jan2017,"28-1-2017","Climate,Brexit",10,82
28jan2017,"28-1-2017","Other",1,82
29jan2017,"29-1-2017","Brexit Business",3,115
29jan2017,"29-1-2017","Brexit Business,Brexit Politics",4,115
29jan2017,"29-1-2017","Brexit Business,Brexit Politics,Brexit Immigration",1,115
29jan2017,"29-1-2017","Brexit Politics",8,115
29jan2017,"29-1-2017","Climate",83,115
29jan2017,"29-1-2017","Climate,Brexit",14,115
29jan2017,"29-1-2017","Other",2,115
30jan2017,"30-1-2017","Brexit Business",6,169
30jan2017,"30-1-2017","Brexit Business,Brexit Politics",9,169
30jan2017,"30-1-2017","Brexit Politics",24,169
30jan2017,"30-1-2017","Climate",108,169
30jan2017,"30-1-2017","Climate,Brexit",20,169
30jan2017,"30-1-2017","Other",2,169
31jan2017,"31-1-2017","Brexit Business",6,182
31jan2017,"31-1-2017","Brexit Business,Brexit Politics",4,182
31jan2017,"31-1-2017","Brexit Other",1,182
31jan2017,"31-1-2017","Brexit Politics",35,182
31jan2017,"31-1-2017","Brexit Politics,Brexit Immigration",1,182
31jan2017,"31-1-2017","Climate",100,182
31jan2017,"31-1-2017","Climate,Brexit",23,182
31jan2017,"31-1-2017","Other",12,182
01feb2017,"1-2-2017","Brexit Business",10,175
01feb2017,"1-2-2017","Brexit Business,Brexit Politics",4,175
01feb2017,"1-2-2017","Brexit Other",4,175
01feb2017,"1-2-2017","Brexit Politics",36,175
01feb2017,"1-2-2017","Climate",82,175
01feb2017,"1-2-2017","Climate,Brexit",36,175
01feb2017,"1-2-2017","Other",3,175
02feb2017,"2-2-2017","Brexit Business",9,183
02feb2017,"2-2-2017","Brexit Business,Brexit Immigration",1,183
02feb2017,"2-2-2017","Brexit Business,Brexit Politics",11,183
02feb2017,"2-2-2017","Brexit Business,Brexit Politics,Brexit Immigration",1,183
02feb2017,"2-2-2017","Brexit Immigration",1,183
02feb2017,"2-2-2017","Brexit Other",6,183
02feb2017,"2-2-2017","Brexit Politics",44,183
02feb2017,"2-2-2017","Climate",75,183
02feb2017,"2-2-2017","Climate,Brexit",29,183
02feb2017,"2-2-2017","Other",6,183
03feb2017,"3-2-2017","Brexit Business",5,136
03feb2017,"3-2-2017","Brexit Business,Brexit Politics",7,136
03feb2017,"3-2-2017","Brexit Business,Brexit Politics,Brexit Immigration",1,136
03feb2017,"3-2-2017","Brexit Other",3,136
03feb2017,"3-2-2017","Brexit Politics",28,136
03feb2017,"3-2-2017","Brexit Politics,Brexit Immigration",2,136
03feb2017,"3-2-2017","Climate",57,136
03feb2017,"3-2-2017","Climate,Brexit",26,136
03feb2017,"3-2-2017","Other",7,136
04feb2017,"4-2-2017","Brexit Business",4,86
04feb2017,"4-2-2017","Brexit Business,Brexit Politics",4,86
04feb2017,"4-2-2017","Brexit Other",1,86
04feb2017,"4-2-2017","Brexit Politics",15,86
04feb2017,"4-2-2017","Brexit Politics,Brexit Immigration",1,86
04feb2017,"4-2-2017","Climate",42,86
04feb2017,"4-2-2017","Climate,Brexit",16,86
04feb2017,"4-2-2017","Other",3,86
05feb2017,"5-2-2017","Brexit Business",5,87
05feb2017,"5-2-2017","Brexit Business,Brexit Politics",1,87
05feb2017,"5-2-2017","Brexit Politics",14,87
05feb2017,"5-2-2017","Climate",48,87
05feb2017,"5-2-2017","Climate,Brexit",14,87
05feb2017,"5-2-2017","Other",5,87
06feb2017,"6-2-2017","Brexit Business",6,146
06feb2017,"6-2-2017","Brexit Business,Brexit Politics",4,146
06feb2017,"6-2-2017","Brexit Other",6,146
06feb2017,"6-2-2017","Brexit Politics",26,146
06feb2017,"6-2-2017","Brexit Politics,Brexit Immigration",1,146
06feb2017,"6-2-2017","Climate",72,146
06feb2017,"6-2-2017","Climate,Brexit",24,146
06feb2017,"6-2-2017","Other",7,146
07feb2017,"7-2-2017","Brexit Business",13,143
07feb2017,"7-2-2017","Brexit Business,Brexit Politics",6,143
07feb2017,"7-2-2017","Brexit Other",2,143
07feb2017,"7-2-2017","Brexit Politics",33,143
07feb2017,"7-2-2017","Brexit Politics,Brexit Immigration",1,143
07feb2017,"7-2-2017","Climate",49,143
07feb2017,"7-2-2017","Climate,Brexit",36,143
07feb2017,"7-2-2017","Other",3,143
08feb2017,"8-2-2017","Brexit Business",8,140
08feb2017,"8-2-2017","Brexit Business,Brexit Politics",6,140
08feb2017,"8-2-2017","Brexit Other",6,140
08feb2017,"8-2-2017","Brexit Politics",32,140
08feb2017,"8-2-2017","Brexit Politics,Brexit Immigration",1,140
08feb2017,"8-2-2017","Climate",51,140
08feb2017,"8-2-2017","Climate,Brexit",24,140
08feb2017,"8-2-2017","Other",12,140
09feb2017,"9-2-2017","Brexit Business",8,156
09feb2017,"9-2-2017","Brexit Business,Brexit Immigration",1,156
09feb2017,"9-2-2017","Brexit Business,Brexit Politics",5,156
09feb2017,"9-2-2017","Brexit Business,Brexit Politics,Brexit Immigration",1,156
09feb2017,"9-2-2017","Brexit Other",4,156
09feb2017,"9-2-2017","Brexit Politics",42,156
09feb2017,"9-2-2017","Brexit Politics,Brexit Immigration",1,156
09feb2017,"9-2-2017","Climate",49,156
09feb2017,"9-2-2017","Climate,Brexit",36,156
09feb2017,"9-2-2017","Other",9,156
10feb2017,"10-2-2017","Brexit Business",11,120
10feb2017,"10-2-2017","Brexit Business,Brexit Politics",8,120
10feb2017,"10-2-2017","Brexit Other",1,120
10feb2017,"10-2-2017","Brexit Politics",18,120
10feb2017,"10-2-2017","Brexit Politics,Brexit Immigration",1,120
10feb2017,"10-2-2017","Climate",51,120
10feb2017,"10-2-2017","Climate,Brexit",25,120
10feb2017,"10-2-2017","Other",5,120
11feb2017,"11-2-2017","Brexit Business",3,63
11feb2017,"11-2-2017","Brexit Immigration",1,63
11feb2017,"11-2-2017","Brexit Other",2,63
11feb2017,"11-2-2017","Brexit Politics",20,63
11feb2017,"11-2-2017","Climate",25,63
11feb2017,"11-2-2017","Climate,Brexit",10,63
11feb2017,"11-2-2017","Other",2,63
12feb2017,"12-2-2017","Brexit Business",4,75
12feb2017,"12-2-2017","Brexit Business,Brexit Politics",3,75
12feb2017,"12-2-2017","Brexit Other",1,75
12feb2017,"12-2-2017","Brexit Politics",15,75
12feb2017,"12-2-2017","Climate",30,75
12feb2017,"12-2-2017","Climate,Brexit",20,75
12feb2017,"12-2-2017","Other",2,75
13feb2017,"13-2-2017","Brexit Business",12,109
13feb2017,"13-2-2017","Brexit Business,Brexit Politics",4,109
13feb2017,"13-2-2017","Brexit Other",3,109
13feb2017,"13-2-2017","Brexit Politics",28,109
13feb2017,"13-2-2017","Climate",44,109
13feb2017,"13-2-2017","Climate,Brexit",10,109
13feb2017,"13-2-2017","Other",8,109
14feb2017,"14-2-2017","Brexit Business",8,89
14feb2017,"14-2-2017","Brexit Business,Brexit Politics",5,89
14feb2017,"14-2-2017","Brexit Immigration",2,89
14feb2017,"14-2-2017","Brexit Other",6,89
14feb2017,"14-2-2017","Brexit Politics",13,89
14feb2017,"14-2-2017","Climate",33,89
14feb2017,"14-2-2017","Climate,Brexit",19,89
14feb2017,"14-2-2017","Other",3,89
15feb2017,"15-2-2017","Brexit Business",14,97
15feb2017,"15-2-2017","Brexit Business,Brexit Politics",2,97
15feb2017,"15-2-2017","Brexit Other",1,97
15feb2017,"15-2-2017","Brexit Politics",20,97
15feb2017,"15-2-2017","Climate",33,97
15feb2017,"15-2-2017","Climate,Brexit",18,97
15feb2017,"15-2-2017","Other",9,97
16feb2017,"16-2-2017","Brexit Business",10,116
16feb2017,"16-2-2017","Brexit Business,Brexit Politics",8,116
16feb2017,"16-2-2017","Brexit Other",3,116
16feb2017,"16-2-2017","Brexit Politics",26,116
16feb2017,"16-2-2017","Climate",39,116
16feb2017,"16-2-2017","Climate,Brexit",21,116
16feb2017,"16-2-2017","Other",9,116
17feb2017,"17-2-2017","Brexit Business",3,130
17feb2017,"17-2-2017","Brexit Business,Brexit Politics",7,130
17feb2017,"17-2-2017","Brexit Immigration",1,130
17feb2017,"17-2-2017","Brexit Other",1,130
17feb2017,"17-2-2017","Brexit Politics",26,130
17feb2017,"17-2-2017","Brexit Politics,Brexit Immigration",2,130
17feb2017,"17-2-2017","Climate",49,130
17feb2017,"17-2-2017","Climate,Brexit",29,130
17feb2017,"17-2-2017","Other",12,130
18feb2017,"18-2-2017","Brexit Business",8,60
18feb2017,"18-2-2017","Brexit Business,Brexit Politics",2,60
18feb2017,"18-2-2017","Brexit Other",1,60
18feb2017,"18-2-2017","Brexit Politics",12,60
18feb2017,"18-2-2017","Climate",29,60
18feb2017,"18-2-2017","Climate,Brexit",7,60
18feb2017,"18-2-2017","Other",1,60
19feb2017,"19-2-2017","Brexit Business",1,84
19feb2017,"19-2-2017","Brexit Business,Brexit Immigration",1,84
19feb2017,"19-2-2017","Brexit Business,Brexit Politics",5,84
19feb2017,"19-2-2017","Brexit Other",4,84
19feb2017,"19-2-2017","Brexit Politics",10,84
19feb2017,"19-2-2017","Climate",40,84
19feb2017,"19-2-2017","Climate,Brexit",20,84
19feb2017,"19-2-2017","Other",3,84
20feb2017,"20-2-2017","Brexit Business",9,128
20feb2017,"20-2-2017","Brexit Business,Brexit Politics",1,128
20feb2017,"20-2-2017","Brexit Immigration",1,128
20feb2017,"20-2-2017","Brexit Other",4,128
20feb2017,"20-2-2017","Brexit Politics",21,128
20feb2017,"20-2-2017","Climate",55,128
20feb2017,"20-2-2017","Climate,Brexit",31,128
20feb2017,"20-2-2017","Other",6,128
21feb2017,"21-2-2017","",1,137
21feb2017,"21-2-2017","Brexit Business",11,137
21feb2017,"21-2-2017","Brexit Business,Brexit Politics",6,137
21feb2017,"21-2-2017","Brexit Immigration",1,137
21feb2017,"21-2-2017","Brexit Politics",22,137
21feb2017,"21-2-2017","Climate",60,137
21feb2017,"21-2-2017","Climate,Brexit",29,137
21feb2017,"21-2-2017","Other",7,137
22feb2017,"22-2-2017","Brexit Business",8,108
22feb2017,"22-2-2017","Brexit Business,Brexit Politics",8,108
22feb2017,"22-2-2017","Brexit Business,Brexit Politics,Brexit Immigration",1,108
22feb2017,"22-2-2017","Brexit Immigration",4,108
22feb2017,"22-2-2017","Brexit Politics",15,108
22feb2017,"22-2-2017","Climate",44,108
22feb2017,"22-2-2017","Climate,Brexit",20,108
22feb2017,"22-2-2017","Other",8,108
23feb2017,"23-2-2017","Brexit Business",14,114
23feb2017,"23-2-2017","Brexit Business,Brexit Politics",5,114
23feb2017,"23-2-2017","Brexit Immigration",1,114
23feb2017,"23-2-2017","Brexit Other",5,114
23feb2017,"23-2-2017","Brexit Politics",15,114
23feb2017,"23-2-2017","Climate",43,114
23feb2017,"23-2-2017","Climate,Brexit",21,114
23feb2017,"23-2-2017","Other",10,114
24feb2017,"24-2-2017","Brexit Business",9,122
24feb2017,"24-2-2017","Brexit Business,Brexit Politics",3,122
24feb2017,"24-2-2017","Brexit Immigration",3,122
24feb2017,"24-2-2017","Brexit Other",4,122
24feb2017,"24-2-2017","Brexit Politics",16,122
24feb2017,"24-2-2017","Climate",58,122
24feb2017,"24-2-2017","Climate,Brexit",23,122
24feb2017,"24-2-2017","Other",6,122
25feb2017,"25-2-2017","Brexit Business",4,54
25feb2017,"25-2-2017","Brexit Business,Brexit Politics",2,54
25feb2017,"25-2-2017","Brexit Business,Brexit Politics,Brexit Immigration",1,54
25feb2017,"25-2-2017","Brexit Politics",7,54
25feb2017,"25-2-2017","Brexit Politics,Brexit Immigration",1,54
25feb2017,"25-2-2017","Climate",30,54
25feb2017,"25-2-2017","Climate,Brexit",7,54
25feb2017,"25-2-2017","Other",2,54
26feb2017,"26-2-2017","Brexit Business",3,90
26feb2017,"26-2-2017","Brexit Business,Brexit Politics",1,90
26feb2017,"26-2-2017","Brexit Other",4,90
26feb2017,"26-2-2017","Brexit Politics",15,90
26feb2017,"26-2-2017","Climate",51,90
26feb2017,"26-2-2017","Climate,Brexit",15,90
26feb2017,"26-2-2017","Other",1,90
27feb2017,"27-2-2017","Brexit Business",9,107
27feb2017,"27-2-2017","Brexit Business,Brexit Politics",8,107
27feb2017,"27-2-2017","Brexit Politics",33,107
27feb2017,"27-2-2017","Climate",35,107
27feb2017,"27-2-2017","Climate,Brexit",15,107
27feb2017,"27-2-2017","Other",7,107
28feb2017,"28-2-2017","Brexit Business",12,133
28feb2017,"28-2-2017","Brexit Business,Brexit Politics",10,133
28feb2017,"28-2-2017","Brexit Business,Brexit Politics,Brexit Immigration",1,133
28feb2017,"28-2-2017","Brexit Immigration",2,133
28feb2017,"28-2-2017","Brexit Other",2,133
28feb2017,"28-2-2017","Brexit Politics",25,133
28feb2017,"28-2-2017","Climate",47,133
28feb2017,"28-2-2017","Climate,Brexit",25,133
28feb2017,"28-2-2017","Other",9,133
01mar2017,"1-3-2017","Brexit Business",13,157
01mar2017,"1-3-2017","Brexit Business,Brexit Politics",5,157
01mar2017,"1-3-2017","Brexit Other",1,157
01mar2017,"1-3-2017","Brexit Politics",38,157
01mar2017,"1-3-2017","Brexit Politics,Brexit Immigration",1,157
01mar2017,"1-3-2017","Climate",70,157
01mar2017,"1-3-2017","Climate,Brexit",26,157
01mar2017,"1-3-2017","Other",3,157
02mar2017,"2-3-2017","Brexit Business",11,144
02mar2017,"2-3-2017","Brexit Business,Brexit Politics",8,144
02mar2017,"2-3-2017","Brexit Immigration",3,144
02mar2017,"2-3-2017","Brexit Other",3,144
02mar2017,"2-3-2017","Brexit Politics",46,144
02mar2017,"2-3-2017","Brexit Politics,Brexit Immigration",2,144
