date1,date,newspaper,headline_classification,stories,polarityheadline,subjectivityheadline,total_stories
31dec2016,"31-12-2016","The Times","Brexit Politics",1,.1,.3,23
31dec2016,"31-12-2016","The Times","Climate",4,0,0,23
31dec2016,"31-12-2016","The Times","Other",16,.10691964,.21004464,23
01jan2017,"1-1-2017","Daily Mail","Brexit Business,Brexit Politics",1,.13636364,.45454545,6
01jan2017,"1-1-2017","Daily Mail","Brexit Other",1,.3,0,6
01jan2017,"1-1-2017","Daily Mail","Climate,Brexit",1,0,0,6
01jan2017,"1-1-2017","Daily Mail","Other",3,.12878788,.23484848,6
01jan2017,"1-1-2017","Evening Standard","Brexit Business",1,.13636364,.45454545,2
01jan2017,"1-1-2017","Evening Standard","Other",1,.31818182,.67171717,2
01jan2017,"1-1-2017","Express","Brexit Business",1,.13636364,.45454545,14
01jan2017,"1-1-2017","Express","Brexit Business,Brexit Politics",1,.22878788,.42929293,14
01jan2017,"1-1-2017","Express","Brexit Other",2,.32869318,.66761364,14
01jan2017,"1-1-2017","Express","Climate,Brexit",1,.5,.5,14
01jan2017,"1-1-2017","Express","Other",9,-.08055556,.425,14
01jan2017,"1-1-2017","The Guardian","Brexit Other",1,0,0,5
01jan2017,"1-1-2017","The Guardian","Other",4,.10416667,.15625,5
01jan2017,"1-1-2017","The Independent","Brexit Other",1,.3,.5,5
01jan2017,"1-1-2017","The Independent","Brexit Politics",2,.2,.4,5
01jan2017,"1-1-2017","The Independent","Climate",1,0,0,5
01jan2017,"1-1-2017","The Independent","Other",1,.37878788,.68484848,5
01jan2017,"1-1-2017","The Times","Brexit Business",2,.20909091,.31363636,21
01jan2017,"1-1-2017","The Times","Brexit Other",3,.16666667,.16666667,21
01jan2017,"1-1-2017","The Times","Other",16,.00335069,.12590278,21
02jan2017,"2-1-2017","Daily Mail","Brexit Business,Brexit Politics",1,.08333333,.11111111,11
02jan2017,"2-1-2017","Daily Mail","Brexit Immigration",1,0,0,11
02jan2017,"2-1-2017","Daily Mail","Brexit Politics",1,-.05,.2,11
02jan2017,"2-1-2017","Daily Mail","Brexit Politics,Brexit Immigration",1,.13636364,.45454545,11
02jan2017,"2-1-2017","Daily Mail","Climate",1,.15,.275,11
02jan2017,"2-1-2017","Daily Mail","Other",6,-.01363636,.22260101,11
02jan2017,"2-1-2017","Evening Standard","Brexit Other",1,0,.125,2
02jan2017,"2-1-2017","Evening Standard","Other",1,.13636364,.45454545,2
02jan2017,"2-1-2017","Express","Brexit Business",2,.125,.36666667,24
02jan2017,"2-1-2017","Express","Brexit Immigration",1,0,0,24
02jan2017,"2-1-2017","Express","Brexit Other",3,-.09722222,.18055556,24
02jan2017,"2-1-2017","Express","Brexit Politics",4,-.05138889,.21805556,24
02jan2017,"2-1-2017","Express","Climate",1,0,0,24
02jan2017,"2-1-2017","Express","Climate,Brexit",4,.16875,.35,24
02jan2017,"2-1-2017","Express","Other",9,-.06825397,.33412698,24
02jan2017,"2-1-2017","The Independent","Brexit Business",1,-.18181818,.72727273,8
02jan2017,"2-1-2017","The Independent","Brexit Immigration",1,0,0,8
02jan2017,"2-1-2017","The Independent","Brexit Other",1,0,0,8
02jan2017,"2-1-2017","The Independent","Brexit Politics",1,0,0,8
02jan2017,"2-1-2017","The Independent","Climate",2,.1625,.21666667,8
02jan2017,"2-1-2017","The Independent","Other",2,.16666667,.46666667,8
02jan2017,"2-1-2017","The Times","Brexit Other",1,0,0,9
02jan2017,"2-1-2017","The Times","Climate,Brexit",1,0,0,9
02jan2017,"2-1-2017","The Times","Other",7,-.15952381,.41666667,9
03jan2017,"3-1-2017","Daily Mail","Brexit Other",2,.25,.5,18
03jan2017,"3-1-2017","Daily Mail","Climate",7,-.03604205,.36073284,18
03jan2017,"3-1-2017","Daily Mail","Climate,Brexit",1,0,0,18
03jan2017,"3-1-2017","Daily Mail","Other",8,-.06875,.40625,18
03jan2017,"3-1-2017","Evening Standard","Brexit Other",1,0,0,2
03jan2017,"3-1-2017","Evening Standard","Other",1,0,.125,2
03jan2017,"3-1-2017","Express","Brexit Business",1,0,0,53
03jan2017,"3-1-2017","Express","Brexit Immigration",2,-.1,0,53
03jan2017,"3-1-2017","Express","Brexit Other",13,-.09449883,.31498252,53
03jan2017,"3-1-2017","Express","Brexit Politics",5,.086,.134,53
03jan2017,"3-1-2017","Express","Brexit Politics,Brexit Immigration",1,0,0,53
03jan2017,"3-1-2017","Express","Climate",1,0,.5,53
03jan2017,"3-1-2017","Express","Climate,Brexit",3,.05,.39444444,53
03jan2017,"3-1-2017","Express","Other",27,.12819865,.31467452,53
03jan2017,"3-1-2017","The Guardian","Brexit Business",1,0,0,2
03jan2017,"3-1-2017","The Guardian","Other",1,0,0,2
03jan2017,"3-1-2017","The Independent","Brexit Other",5,-.095,.45,12
03jan2017,"3-1-2017","The Independent","Brexit Politics",1,.5,.5,12
03jan2017,"3-1-2017","The Independent","Climate",2,.25,.25,12
03jan2017,"3-1-2017","The Independent","Climate,Brexit",1,0,.1,12
03jan2017,"3-1-2017","The Independent","Other",3,-.06277778,.12944444,12
03jan2017,"3-1-2017","The Times","Brexit Other",1,0,0,16
03jan2017,"3-1-2017","The Times","Climate,Brexit",1,0,.1,16
03jan2017,"3-1-2017","The Times","Other",14,.0281746,.10277778,16
04jan2017,"4-1-2017","Daily Mail","Brexit Business",1,0,0,19
04jan2017,"4-1-2017","Daily Mail","Brexit Business,Brexit Politics",1,-.08,.38,19
04jan2017,"4-1-2017","Daily Mail","Brexit Immigration",1,0,.26666667,19
04jan2017,"4-1-2017","Daily Mail","Brexit Other",5,-.08805556,.13888889,19
04jan2017,"4-1-2017","Daily Mail","Brexit Politics",1,0,0,19
04jan2017,"4-1-2017","Daily Mail","Climate",4,-.1625,.225,19
04jan2017,"4-1-2017","Daily Mail","Climate,Brexit",1,.5,1,19
04jan2017,"4-1-2017","Daily Mail","Other",5,-.01558983,.41735931,19
04jan2017,"4-1-2017","Evening Standard","Brexit Other",1,.13636364,.45454545,6
04jan2017,"4-1-2017","Evening Standard","Brexit Politics",2,-.3,.5,6
04jan2017,"4-1-2017","Evening Standard","Climate",1,-.13181818,.50227273,6
04jan2017,"4-1-2017","Evening Standard","Climate,Brexit",1,-.1,0,6
04jan2017,"4-1-2017","Evening Standard","Other",1,0,0,6
04jan2017,"4-1-2017","Express","Brexit Business",1,.5,.5,49
04jan2017,"4-1-2017","Express","Brexit Immigration",1,.1875,.4375,49
04jan2017,"4-1-2017","Express","Brexit Other",13,.10617716,.29708625,49
04jan2017,"4-1-2017","Express","Brexit Politics",10,-.01805556,.26388889,49
04jan2017,"4-1-2017","Express","Climate",3,.26,.26,49
04jan2017,"4-1-2017","Express","Climate,Brexit",3,.09292929,.11717172,49
04jan2017,"4-1-2017","Express","Other",18,-.07962963,.26018519,49
04jan2017,"4-1-2017","The Guardian","Climate",1,0,0,1
04jan2017,"4-1-2017","The Independent","Brexit Business",1,0,0,20
04jan2017,"4-1-2017","The Independent","Brexit Immigration",1,0,0,20
04jan2017,"4-1-2017","The Independent","Brexit Other",8,.06477273,.31486742,20
04jan2017,"4-1-2017","The Independent","Brexit Politics",6,-.02127525,.08718434,20
04jan2017,"4-1-2017","The Independent","Other",4,.09318182,.42102273,20
04jan2017,"4-1-2017","The Times","Brexit Other",3,0,0,17
04jan2017,"4-1-2017","The Times","Climate",1,.5,.5,17
04jan2017,"4-1-2017","The Times","Other",13,.04198718,.29839744,17
05jan2017,"5-1-2017","Daily Mail","Brexit Business",2,.11,.24,14
05jan2017,"5-1-2017","Daily Mail","Brexit Politics",1,-.00959596,.37171717,14
05jan2017,"5-1-2017","Daily Mail","Climate",2,-.25,.71666667,14
05jan2017,"5-1-2017","Daily Mail","Climate,Brexit",2,.375,.55,14
05jan2017,"5-1-2017","Daily Mail","Other",7,-.005671,.28363636,14
05jan2017,"5-1-2017","Evening Standard","Brexit Other",2,-.3,.4,8
05jan2017,"5-1-2017","Evening Standard","Brexit Politics",1,0,.1,8
05jan2017,"5-1-2017","Evening Standard","Climate",1,.13636364,.45454545,8
05jan2017,"5-1-2017","Evening Standard","Other",4,.03200758,.12613636,8
05jan2017,"5-1-2017","Express","Brexit Business,Brexit Politics",1,0,0,59
05jan2017,"5-1-2017","Express","Brexit Immigration",2,.11111111,.32222222,59
05jan2017,"5-1-2017","Express","Brexit Other",14,.06607143,.20416667,59
05jan2017,"5-1-2017","Express","Brexit Politics",7,.16977814,.28993506,59
05jan2017,"5-1-2017","Express","Climate",6,.01666667,.25,59
05jan2017,"5-1-2017","Express","Climate,Brexit",8,.03636364,.31079545,59
05jan2017,"5-1-2017","Express","Other",21,-.05476105,.31278001,59
05jan2017,"5-1-2017","The Guardian","Brexit Other",2,0,0,5
05jan2017,"5-1-2017","The Guardian","Brexit Politics",1,.5,.5,5
05jan2017,"5-1-2017","The Guardian","Other",2,0,0,5
05jan2017,"5-1-2017","The Independent","Brexit Business",4,.03125,.38958333,23
05jan2017,"5-1-2017","The Independent","Brexit Other",7,.01650433,.2655303,23
05jan2017,"5-1-2017","The Independent","Brexit Politics",4,.05,.18125,23
05jan2017,"5-1-2017","The Independent","Climate",4,.02083333,.05833333,23
05jan2017,"5-1-2017","The Independent","Climate,Brexit",4,.04375,.35178571,23
05jan2017,"5-1-2017","The Times","Brexit Business",1,0,0,24
05jan2017,"5-1-2017","The Times","Brexit Other",3,0,0,24
05jan2017,"5-1-2017","The Times","Climate",4,-.1,.1,24
05jan2017,"5-1-2017","The Times","Other",16,.02987689,.09583333,24
06jan2017,"6-1-2017","Daily Mail","Brexit Business",3,.16454834,.4162405,13
06jan2017,"6-1-2017","Daily Mail","Brexit Other",3,.03611111,.32083333,13
06jan2017,"6-1-2017","Daily Mail","Brexit Politics",1,0,0,13
06jan2017,"6-1-2017","Daily Mail","Climate",2,.09659091,.36363636,13
06jan2017,"6-1-2017","Daily Mail","Climate,Brexit",1,.375,.875,13
06jan2017,"6-1-2017","Daily Mail","Other",3,.10833333,.225,13
06jan2017,"6-1-2017","Evening Standard","Brexit Business",1,-.38888889,.83333333,4
06jan2017,"6-1-2017","Evening Standard","Climate",1,0,0,4
06jan2017,"6-1-2017","Evening Standard","Climate,Brexit",1,0,0,4
06jan2017,"6-1-2017","Evening Standard","Other",1,0,.125,4
06jan2017,"6-1-2017","Express","Brexit Business",2,.19270833,.51041667,41
06jan2017,"6-1-2017","Express","Brexit Immigration",2,0,.5,41
06jan2017,"6-1-2017","Express","Brexit Other",11,-.04621212,.20018939,41
06jan2017,"6-1-2017","Express","Brexit Politics",4,.04305556,.31111111,41
06jan2017,"6-1-2017","Express","Climate",4,.1825,.17583333,41
06jan2017,"6-1-2017","Express","Climate,Brexit",2,0,0,41
06jan2017,"6-1-2017","Express","Other",16,-.00219156,.34492695,41
06jan2017,"6-1-2017","The Guardian","Other",1,.11666667,.33333333,1
06jan2017,"6-1-2017","The Independent","Brexit Business",2,-.1725,.4975,14
06jan2017,"6-1-2017","The Independent","Brexit Other",4,.03993056,.209375,14
06jan2017,"6-1-2017","The Independent","Climate",4,-.025,.1,14
06jan2017,"6-1-2017","The Independent","Climate,Brexit",2,.09318182,.31477273,14
06jan2017,"6-1-2017","The Independent","Other",2,-.03571429,.10714286,14
06jan2017,"6-1-2017","The Times","Brexit Business",1,.7,.9,24
06jan2017,"6-1-2017","The Times","Climate",2,.25,.25,24
06jan2017,"6-1-2017","The Times","Climate,Brexit",1,.43333333,.73333333,24
06jan2017,"6-1-2017","The Times","Other",20,-.02722132,.20022457,24
07jan2017,"7-1-2017","Daily Mail","Brexit Business",1,0,0,8
07jan2017,"7-1-2017","Daily Mail","Brexit Immigration",1,0,0,8
07jan2017,"7-1-2017","Daily Mail","Brexit Other",1,0,.5,8
07jan2017,"7-1-2017","Daily Mail","Brexit Politics",1,-.19196429,.45089286,8
07jan2017,"7-1-2017","Daily Mail","Climate",2,.08333333,.1875,8
07jan2017,"7-1-2017","Daily Mail","Climate,Brexit",1,0,0,8
07jan2017,"7-1-2017","Daily Mail","Other",1,0,.5,8
07jan2017,"7-1-2017","Evening Standard","Brexit Other",1,0,0,2
07jan2017,"7-1-2017","Evening Standard","Climate,Brexit",1,0,0,2
07jan2017,"7-1-2017","Express","Brexit Business",2,.225,.425,16
07jan2017,"7-1-2017","Express","Brexit Other",4,-.11011905,.30029762,16
07jan2017,"7-1-2017","Express","Brexit Politics",1,0,0,16
07jan2017,"7-1-2017","Express","Climate,Brexit",1,-.00446429,.35714286,16
07jan2017,"7-1-2017","Express","Other",8,-.12585227,.25479798,16
07jan2017,"7-1-2017","The Guardian","Brexit Business",1,0,0,3
07jan2017,"7-1-2017","The Guardian","Brexit Other",2,0,0,3
07jan2017,"7-1-2017","The Independent","Brexit Other",1,0,.20833333,3
07jan2017,"7-1-2017","The Independent","Brexit Politics",1,-.34166667,.45833333,3
07jan2017,"7-1-2017","The Independent","Other",1,-.00446429,.35714286,3
07jan2017,"7-1-2017","The Times","Brexit Other",2,0,0,18
07jan2017,"7-1-2017","The Times","Climate",2,-.1,.15,18
07jan2017,"7-1-2017","The Times","Climate,Brexit",1,0,0,18
07jan2017,"7-1-2017","The Times","Other",13,-.01369963,.18622711,18
08jan2017,"8-1-2017","Daily Mail","Brexit Business",1,.08928571,.48214286,10
08jan2017,"8-1-2017","Daily Mail","Brexit Other",2,-.2,.35,10
08jan2017,"8-1-2017","Daily Mail","Brexit Politics",1,-.5,1,10
08jan2017,"8-1-2017","Daily Mail","Climate",1,0,0,10
08jan2017,"8-1-2017","Daily Mail","Climate,Brexit",2,.07102273,.37215909,10
08jan2017,"8-1-2017","Daily Mail","Other",3,0,.02222222,10
08jan2017,"8-1-2017","Evening Standard","Brexit Business",1,-.18154762,.37797619,2
08jan2017,"8-1-2017","Evening Standard","Other",1,0,0,2
08jan2017,"8-1-2017","Express","Brexit Business",2,.01636905,.46755952,17
08jan2017,"8-1-2017","Express","Brexit Other",2,0,.1875,17
08jan2017,"8-1-2017","Express","Brexit Politics",3,-.12222222,.12222222,17
08jan2017,"8-1-2017","Express","Climate",1,.3,.8,17
08jan2017,"8-1-2017","Express","Climate,Brexit",1,0,0,17
08jan2017,"8-1-2017","Express","Other",8,-.15253878,.2692325,17
08jan2017,"8-1-2017","The Guardian","Climate",2,.21875,.5,4
08jan2017,"8-1-2017","The Guardian","Other",2,.0875,.925,4
08jan2017,"8-1-2017","The Independent","Brexit Business",1,.13636364,.45454545,12
08jan2017,"8-1-2017","The Independent","Brexit Other",3,.025,.53333333,12
08jan2017,"8-1-2017","The Independent","Brexit Politics",1,0,0,12
08jan2017,"8-1-2017","The Independent","Climate,Brexit",2,0,0,12
08jan2017,"8-1-2017","The Independent","Other",5,-.07,.07166667,12
08jan2017,"8-1-2017","The Times","Climate",3,-.2,.53333333,22
08jan2017,"8-1-2017","The Times","Climate,Brexit",1,-.7,.66666667,22
08jan2017,"8-1-2017","The Times","Other",18,.05178571,.11369048,22
09jan2017,"9-1-2017","Daily Mail","Brexit Business",3,.05952381,.23809524,20
09jan2017,"9-1-2017","Daily Mail","Brexit Other",2,.09772727,.4229798,20
09jan2017,"9-1-2017","Daily Mail","Brexit Politics",1,.25,.33333333,20
09jan2017,"9-1-2017","Daily Mail","Climate",8,.14771991,.47762731,20
09jan2017,"9-1-2017","Daily Mail","Climate,Brexit",1,0,0,20
09jan2017,"9-1-2017","Daily Mail","Other",5,.01507937,.38063492,20
09jan2017,"9-1-2017","Evening Standard","Brexit Business",1,.375,.41666667,5
09jan2017,"9-1-2017","Evening Standard","Brexit Other",1,.25,.33333333,5
09jan2017,"9-1-2017","Evening Standard","Climate,Brexit",1,-.29166667,.54166667,5
09jan2017,"9-1-2017","Evening Standard","Other",2,.15,.275,5
09jan2017,"9-1-2017","Express","Brexit Business",3,.28809524,.47321429,43
09jan2017,"9-1-2017","Express","Brexit Business,Brexit Politics",1,0,0,43
09jan2017,"9-1-2017","Express","Brexit Other",4,.21805556,.47361111,43
09jan2017,"9-1-2017","Express","Brexit Politics",5,-.08333333,.395,43
09jan2017,"9-1-2017","Express","Climate",6,-.03333333,.11666667,43
09jan2017,"9-1-2017","Express","Climate,Brexit",1,0,0,43
09jan2017,"9-1-2017","Express","Other",23,.03089199,.22522861,43
09jan2017,"9-1-2017","The Guardian","Brexit Business",1,0,.5,1
09jan2017,"9-1-2017","The Independent","Brexit Business,Brexit Politics",1,-.28571429,.60714286,15
09jan2017,"9-1-2017","The Independent","Brexit Other",3,.21212121,.45151515,15
09jan2017,"9-1-2017","The Independent","Brexit Politics",1,-.33333333,.36666667,15
09jan2017,"9-1-2017","The Independent","Climate",2,0,.05,15
09jan2017,"9-1-2017","The Independent","Climate,Brexit",2,-.0625,.1875,15
09jan2017,"9-1-2017","The Independent","Other",6,.07103175,.18690476,15
09jan2017,"9-1-2017","The Times","Brexit Business",1,0,0,16
09jan2017,"9-1-2017","The Times","Brexit Other",1,-.29166667,.54166667,16
09jan2017,"9-1-2017","The Times","Climate",1,.5,.5,16
09jan2017,"9-1-2017","The Times","Other",13,-.00478632,.16333333,16
10jan2017,"10-1-2017","Daily Mail","Brexit Other",2,.18686869,.5719697,15
10jan2017,"10-1-2017","Daily Mail","Brexit Politics",2,.02818182,.38727273,15
10jan2017,"10-1-2017","Daily Mail","Climate",3,-.05555556,.52222222,15
10jan2017,"10-1-2017","Daily Mail","Climate,Brexit",2,.055,.545,15
10jan2017,"10-1-2017","Daily Mail","Other",6,-.21759259,.49675926,15
10jan2017,"10-1-2017","Evening Standard","Brexit Other",1,0,0,6
10jan2017,"10-1-2017","Evening Standard","Climate",1,.25,.33333333,6
10jan2017,"10-1-2017","Evening Standard","Other",4,.1,.1875,6
10jan2017,"10-1-2017","Express","Brexit Business",4,.04583333,.52083333,54
10jan2017,"10-1-2017","Express","Brexit Other",14,.02768759,.2636544,54
10jan2017,"10-1-2017","Express","Brexit Politics",4,.10541351,.18042929,54
10jan2017,"10-1-2017","Express","Climate",5,-.02428571,.26428571,54
10jan2017,"10-1-2017","Express","Climate,Brexit",8,.07771916,.2441829,54
10jan2017,"10-1-2017","Express","Other",19,.0995595,.44140275,54
10jan2017,"10-1-2017","The Guardian","Other",2,0,.0625,2
10jan2017,"10-1-2017","The Independent","Brexit Business",2,-.03571429,.10714286,19
10jan2017,"10-1-2017","The Independent","Brexit Other",6,.12083333,.19583333,19
10jan2017,"10-1-2017","The Independent","Climate",5,.02552273,.30890909,19
10jan2017,"10-1-2017","The Independent","Climate,Brexit",1,.2,.4,19
10jan2017,"10-1-2017","The Independent","Other",5,.05690909,.24036364,19
10jan2017,"10-1-2017","The Times","Brexit Other",4,-.05555556,.23888889,25
10jan2017,"10-1-2017","The Times","Climate",2,0,0,25
10jan2017,"10-1-2017","The Times","Climate,Brexit",1,-.03055556,.34722222,25
10jan2017,"10-1-2017","The Times","Other",18,.08148148,.07222222,25
11jan2017,"11-1-2017","Daily Mail","Brexit Business",1,-.17708333,.28333333,13
11jan2017,"11-1-2017","Daily Mail","Brexit Other",1,.28125,.5,13
11jan2017,"11-1-2017","Daily Mail","Brexit Politics",3,.04761905,.51845238,13
11jan2017,"11-1-2017","Daily Mail","Climate",3,.1125,.5625,13
11jan2017,"11-1-2017","Daily Mail","Other",5,.03222222,.272,13
11jan2017,"11-1-2017","Evening Standard","Brexit Business,Brexit Politics",1,-.34583333,.57083333,4
11jan2017,"11-1-2017","Evening Standard","Other",3,.13333333,.55,4
11jan2017,"11-1-2017","Express","Brexit Business",1,0,0,51
11jan2017,"11-1-2017","Express","Brexit Immigration",1,0,0,51
11jan2017,"11-1-2017","Express","Brexit Other",6,.03472222,.18055556,51
11jan2017,"11-1-2017","Express","Brexit Politics",5,.12884921,.44357143,51
11jan2017,"11-1-2017","Express","Climate",8,-.07428977,.2734375,51
11jan2017,"11-1-2017","Express","Climate,Brexit",5,.04280303,.41545455,51
11jan2017,"11-1-2017","Express","Other",25,.07869841,.24568254,51
11jan2017,"11-1-2017","The Guardian","Brexit Business",1,0,0,1
11jan2017,"11-1-2017","The Independent","Brexit Business",2,.30208333,.71041667,27
11jan2017,"11-1-2017","The Independent","Brexit Other",4,.09444444,.48888889,27
