date,headline,newspaper,classification,brexit
20-2-2017,‘Wishful thinking’ Bitter eurocrats SLAM Theresa May for treating EU ‘like a RESTAURANT’,Express,Brexit,Other
20-2-2017,'DON'T PUNISH BRITAIN' German minister BEGS EU to give UK a favourable Brexit deal,Express,Brexit,Other
20-2-2017,MISSION SAS: Special British troops SPEARHEADING Islamic State obliteration in Mosul,Express,Brexit,Other
20-2-2017,BREXIT BOOST: British manufacturing demand at TWO YEAR HIGH as Pound is 'about to surge',Express,Brexit,Other
20-2-2017,Express view: End to damaging EU rules will leave us all better off,Express,Brexit,Other
20-2-2017,British Airways baggage allowance: How much hand luggage can you take on your BA flight? ,Express,Brexit,Other
21-2-2017,EU REFERENDUM TWO? Lord says Britons must be allowed to change their minds on Brexit ,Express,Brexit,Other
21-2-2017,House of Lords Brexit debate LIVE: Tony Blair RIDICULED as UK 'had 40 YEARS to decide',Express,Brexit,Other
21-2-2017,Conservative peer who voted against joining EU says she will cry on day of Brexit,Express,Brexit,Other
21-2-2017,Scottish Secretary urges 'obsessed' Alex Salmond to focus on Brexit deal not independence,Express,Brexit,Other
21-2-2017,‘It is the EU against Britain’ French presidential hopeful gets tough on Brexit,Express,Brexit,Other
21-2-2017,‘Expect hostility after Brexit’ Top aide from Donald Trump's team warns embattled EU,Express,Brexit,Other
21-2-2017,‘They were inseparable’ British couple found murdered after robbery in South Africa home,Express,Brexit,Other
21-2-2017,UK farmers have ‘bright future’ after Brexit as exports hit record £20BILLION high,Express,Brexit,Other
21-2-2017,‘We’ve ALREADY done that’ Farron sees Lib Dem peer TRASH his bid for second EU referendum,Express,Brexit,Other
21-2-2017,BREXIT BOOM: January surplus at 17-year HIGH in pre-budget boost for Hammond,Express,Brexit,Other
21-2-2017,Jean-Claude Juncker branded a BULLY after calling for Britain to face 'hefty' Brexit bill,Express,Brexit,Other
21-2-2017,'How dare they!' EU nations demanding £50bn from Britain owe TEN TIMES THAT to NATO budget,Express,Brexit,Other
21-2-2017,'Nobody takes it SERIOUSLY' Tory peer slams Mandelson for attempting to 'REVERSE' Brexit,Express,Brexit,Other
21-2-2017,Brexit power grab: Presidential hopeful Macron wants to coax London’s bankers to Paris,Express,Brexit,Other
21-2-2017,‘We don’t have a figure’ EU says it hasn't set size of Brexit bill but is 'working on it',Express,Brexit,Other
21-2-2017,‘Britain showed us what is WRONG with Europe’ Top German government advisor backs Brexit,Express,Brexit,Other
21-2-2017,'No-one thanks us for Brexit actions’ Mark Carney insists HE saved the UK economy,Express,Brexit,Other
21-2-2017,SNP EU minister demands PM listens to Scots in Norwegian TV rant ,Express,Brexit,Other
21-2-2017,TOTAL RETREAT: Merkel begs EU to water down human rights so she can deport MORE migrants,Express,Brexit,Immigration
21-2-2017,‘Britain must suffer the consequences!’ Macron to deliver stern Brexit warning to London,Express,Brexit,Other
21-2-2017,British Muslim teacher BANNED from US despite suspension of Trump's travel ban,Express,Brexit,Other
21-2-2017,'Real CONCERNS' MP fears British Taxpayers' foreign aid scheme hit by FRAUD,Express,Brexit,Other
21-2-2017,Bungling European Union displays US flag with EXTRA STAR during Mike Pence’s visit,Express,Brexit,Other
21-2-2017,'You'll pay!' Juncker warns UK faces 'VERY HEFTY' Brexit bill and YEARS of EU trade talks,Express,Brexit,Other
21-2-2017,"Britain set to face a ‘BITTER CONFLICT’ if peers heed Blair & thwart Brexit, says Hague",Express,Brexit,Other
21-2-2017,Getting nervous? Eurocrats SCRAMBLE to emergency Brexit meet - ‘It’s up to us to save EU!',Express,Brexit,Other
21-2-2017,'Do NOT defy the people’s will' Blairite Lord Blunkett ORDERS peers to support Brexit bill,Express,Brexit,Other
21-2-2017,Barmy army? Ukip's defence spokesman labels 'single' EU military force plans as 'BONKERS',Express,Brexit,Other
21-2-2017,Lords' Brexit debate: Peers table amendments to Article 50 bill on first day,Express,Brexit,Other
21-2-2017,"If Lords try to delay Brexit there will be the stench of a stitch up, says PAUL NUTTALL",Express,Brexit,Other
21-2-2017,British Government's finances had best January since 2000 amid economy boom,Express,Brexit,Other
22-2-2017,Boris Johnson SLAPS DOWN Swedish MEP who called UK’s liberation from EU 'bad taste',Express,Brexit,Other
22-2-2017,Le Pen hits out at 'experts' who predicted Brexit doom and says euro 'currency of bankers',Express,Brexit,Other
22-2-2017,THE FINAL BETRAYAL: Dutch MPs set to force through EU deal voters REJECTED in referendum,Express,Brexit,Other
22-2-2017,Tory MPs challenge EU boss Juncker to reveal ‘FULL BREAKDOWN’ of £50bn Brexit bill ,Express,Brexit,Other
22-2-2017,House of Lords claim they have the right to BLOCK clean Brexit and keep Britain IN the EU,Express,Brexit,Other
22-2-2017,Tory row ERUPTS after David Davis says EU labour needed for years after Brexit,Express,Brexit,Other
22-2-2017,‘Brexit talks DOOMED to fail’ Gerry Adams predicts return of hard border splitting Ireland,Express,Brexit,Other
22-2-2017,"OAP, 96, one of oldest people in British history to be charged with murdering his wife",Express,Brexit,Other
22-2-2017,‘You’re NOT welcome!’ Top eurocrat tells Trump EU envoy pick Malloch to STAY OUT of Europe,Express,Brexit,Other
22-2-2017,'This is PROJECT CHEER' – Tory peer destroys Brexit doom-mongers who promised recession,Express,Brexit,Other
22-2-2017,Former top EU boss tells UK it will Brexit WITHOUT trade deal as member states DON'T CARE,Express,Brexit,Other
22-2-2017,Macron blasted for 'abusing' British hospitality and 'making enemies' during London visit,Express,Brexit,Other
22-2-2017,"EU migrants working on British farms could be replaced by MACHINES, Leadsom reveals",Express,Brexit,Immigration
22-2-2017,'Taking the mickey!' Farage tears into Jean-Claude Juncker for 'hefty Brexit bill' warning,Express,Brexit,Other
22-2-2017,Call to hold citizenship ceremonies at FA Cup and Wimbledon to celebrate 'Britishness' ,Express,Brexit,Other
22-2-2017,'It's a MASSACRE' More than 100 dolphins have died in British waters this year,Express,Brexit,Other
22-2-2017,'He’s not very clever' Merkel ally SLAMS Juncker over 'VERY HEFTY' Brexit bill statement,Express,Brexit,Other
22-2-2017,Norway demands to be IN EU Brexit talks revealing it's ALREADY talking to UK,Express,Brexit,Other
22-2-2017,Britain's economy BOOMED after Brexit vote: UK GDP revised UP to 0.7% in Q4,Express,Brexit,Other
22-2-2017,Labour peer 'UPSETS' Remainer colleagues to BACK Government Brexit bill,Express,Brexit,Other
22-2-2017,'The EU will END' Terrified European chief fears Marine Le Pen victory will CRUSH the bloc,Express,Brexit,Other
22-2-2017,A SECOND referendum? MEPs warned against 'forcing ANOTHER UK vote to ratify Brexit deal',Express,Brexit,Other
22-2-2017,REVEALED: US is our BIGGEST trade partner in blow to EU’s Brexit demands,Express,Brexit,Other
22-2-2017,Angela Merkel facing election threat in head-to-head with former EU President,Express,Brexit,Other
22-2-2017,Police chief DENOUNCES Remainer claims Brexit fuelled hate crime spike ,Express,Brexit,Other
22-2-2017,"Putin will 'make British troops look like THUGS' to SABOTAGE NATO, spy chief claims",Express,Brexit,Other
22-2-2017,David Davis WILL NOT ‘shut the door on low-skilled European Union migrants’ after Brexit,Express,Brexit,Immigration
22-2-2017,Remonaers LISTEN: Economy boom shows that the British people know best,Express,Brexit,Other
22-2-2017,The EU’s plan to bill the UK for Brexit is ludicrous,Express,Brexit,Other
22-2-2017,EastEnders viewers OUTRAGED at 'disgusting' Brexit-fuelled racism storyline on BBC soap,Express,Brexit,Other
22-2-2017,EastEnders writer DEFENDS Brexit-fuelled racism story as 'Poles go home' sign shocks fans ,Express,Brexit,Other
22-2-2017,REVEALED: More than HALF of British workers 'have had an office fling',Express,Brexit,Other
23-2-2017,Migrant 'who killed EU official's daughter' to be tried as adult after claiming he was 17,Express,Brexit,Immigration
23-2-2017,'We're at peace with Brexit' EU boss says members over Britain's 'tragic' decision to quit,Express,Brexit,Other
23-2-2017,"Leave voters have been MISLED over future EU migration after Brexit, suggests Lib Dem peer",Express,Brexit,Other
23-2-2017,Lib Dem peer insists PM could change her mind on Brexit at ANY TIME over next two years,Express,Brexit,Other
23-2-2017,German bashes UK Government for negotiating EU migrants 'alongside cows and tomatoes',Express,Brexit,Immigration
23-2-2017,Tory peer calls for UK workers to get PAY RISE post-Brexit if migration levels drop,Express,Brexit,Other
23-2-2017,British woman dies after being tortured with blowtorches and shot by gang in South Africa,Express,Brexit,Other
23-2-2017,'Project Fear' a farce as Barclays boss says bank is 'COMMITTED' to a post-Brexit Britain,Express,Brexit,Other
23-2-2017,BREXIT WARNING: Austria's chancellor tells Britain to expect a 'COSTLY' EU divorce bill,Express,Brexit,Other
23-2-2017,"Profits will SURGE as Britain ditches the European Union, exporters predict",Express,Brexit,Other
23-2-2017,Scottish Labour leader reveals she made secret Brexit pledge to Nicola Sturgeon,Express,Brexit,Other
23-2-2017,'British ISIS suicide bomber’s £1m taxpayer PAYOUT could have funded TERROR',Express,Brexit,Other
23-2-2017,Marine Le Pen hails Theresa May for avoiding Brexit apocalypse as she surges in new poll,Express,Brexit,Other
23-2-2017,'We work as 27' Brussels says Norway and Iceland will not get place at Brexit talks table,Express,Brexit,Other
23-2-2017,European Union CONGRATULATES members for its economic performances despite eurozone CRISIS,Express,Brexit,Other
23-2-2017,FARRON’S BREXIT WARNING: Lib Dem leader tells Brussels NOT to push for second referendum,Express,Brexit,Other
23-2-2017,Cost of EU Parliament set to soar as new President to be protected by 12 BODYGUARDS,Express,Brexit,Other
23-2-2017,"British consumers spurn 'PROJECT FEAR' to BOOST economy post-Brexit, Barclay's boss says",Express,Brexit,Other
23-2-2017,Nigel Farage feels BETRAYED by David Davis over open borders to EU migrants after Brexit,Express,Brexit,Immigration
23-2-2017,BRITISH FIGHTBACK: RAF pilots ‘covertly WIPING OUT’ jihadis plotting terror attacks on UK,Express,Brexit,Other
23-2-2017,Sir Winston Churchill's state funeral plans sold to British buyer for £472 ,Express,Brexit,Other
23-2-2017,Eurocrats SUPPORT EU states imposing national BORDER CHECKS amid terror attack fears,Express,Brexit,Other
23-2-2017,Trade boost for Brexit negotiators as WTO CUTS global tariffs ahead of EU talks,Express,Brexit,Other
23-2-2017,"British tourists may have to PAY to visit Europe after Brexit, immigration minister warns",Express,Brexit,Other
23-2-2017,"'There's just TOO MANY people' Brexiteer, 17, unemployed 'because of MASS immigration'",Express,Brexit,Other
23-2-2017,Panic across Europe as 'out of pocket' EU nations rush to plug Brexit funding gap,Express,Brexit,Other
23-2-2017,'It has far from happened yet' Ukip Deputy BLASTS Westminster over Brexit delay,Express,Brexit,Other
23-2-2017,Outrage as British travellers 'forced to pay BREXIT CHARGE’ on package holidays,Express,Brexit,Other
23-2-2017,Another Brexit boost as Lidl creates 360 jobs at new regional distribution centre,Express,Brexit,Other
23-2-2017,Great British Bake Off winner Nadiya Hussain will tour Britain in new BBC Two cookery show,Express,Brexit,Other
23-2-2017,British Gas owner Centrica profits boosted to £1.5 billion,Express,Brexit,Other
23-2-2017,Wales star Liam Williams hoping to reach pinnacle by securing British and Irish Lions spot,Express,Brexit,Other
24-2-2017,Brexit talks in BRUSSELS! After Juncker insists UK 'pay hefty bill' – now MORE EU demands,Express,Brexit,Other
24-2-2017,Canadian opposition MP wants urgent post-Brexit trade talks AND free movement with UK,Express,Brexit,Other
24-2-2017,BREXIT BOOST: Nissan unveils £37million machine as it secures future in North East,Express,Brexit,Other
24-2-2017,Maddie McCann apartment sold to British grandmother – who's received CASH offers for tours,Express,Brexit,Other
24-2-2017,"German, Czech and Italian politicians back calls for UK to cough up £50bn Brexit bill",Express,Brexit,Other
24-2-2017,'She looked DEAD!' PM bares brunt of harsh BBC gags after House of Lords Brexit appearance,Express,Brexit,Other
24-2-2017,"‘TRIUMPH of nations' Marine Le Pen hails Brexit, Trump and an uprising against the EU",Express,Brexit,Other
24-2-2017,Head of Desmond Tutu charity calls for more protests over Brexit vote and Donald Trump,Express,Brexit,Other
24-2-2017,Swexit next? Swedish PM’s swipe at EU as he drops hint of freedom of movement crackdown,Express,Brexit,Other
24-2-2017,FRENCH ALPS HORROR: British man dies after crashing while skiing off-piste in Val D’sere,Express,Brexit,Other
24-2-2017,Marine Le Pen vows to REMOVE France from ‘MONSTER’ EU and start NEW bloc of rebel nations,Express,Brexit,Other
24-2-2017,‘Brexit was beginning of global revolution’ Farage says populism tide WILL NOT STOP,Express,Brexit,Other
24-2-2017,'Want Brexit? Leave Labour' Ukip's Jones issues warning after shock Stoke defeat ,Express,Brexit,Other
24-2-2017,BREXIT BOOST: Boeing to build first ever European manufacturing plant in Britain,Express,Brexit,Other
24-2-2017,'We'll BLOCK hard Brexit' Leftist MEPs strike pact with Labour to undermine May's strategy,Express,Brexit,Other
24-2-2017,STOKE BY-ELECTION: Nuttall refuses to quit as Labour retains seat in UK's 'Brexit capital',Express,Brexit,Other
24-2-2017,City WILL continue to dominate in Europe - Barclays rejects Brexit scaremongering,Express,Brexit,Other
24-2-2017,UK’S VIRTUAL BORDERS: Irish border to be used as Brexit template for new customs deals,Express,Brexit,Other
24-2-2017,IRELAND'S BREXIT BOMBSHELL: Dublin demands exit clause so Northern Ireland can rejoin EU,Express,Brexit,Other
24-2-2017,Sturgeon's SNP spent HUNDREDS OF THOUSANDS of taxpayers' cash on failed bid to stop Brexit,Express,Brexit,Other
24-2-2017,'It's his fault' QT audience BLASTS Tony Blair for driving people to Ukip with EU whining,Express,Brexit,Other
24-2-2017,'This is why they're in such a mess' Fury as EU set to splurge YOUR cash on eurocrat perks,Express,Brexit,Other
24-2-2017,Electoral Commission launches investigations into both In and Out campaigns over Brexit,Express,Brexit,Other
24-2-2017,Marine Le Pen refused to attend police summons over EU payments probe,Express,Brexit,Other
24-2-2017,Ex-Security Minister SQUIRMS in TV roasting over British 'ISIS bomber' allowed to leave UK,Express,Brexit,Other
24-2-2017,‘We DON'T want that’ Labour MP SAVAGED over Gareth Snell's pro-Remain Brexit stance,Express,Brexit,Other
