date1,date,newspaper,text_classification,stories,polaritytext,subjectivitytext,total_stories
15jan2017,"15-1-2017","Evening Standard","Brexit Politics",2,.1683229,.40034787,6
15jan2017,"15-1-2017","Evening Standard","Climate",2,.06670725,.48626293,6
15jan2017,"15-1-2017","Evening Standard","Climate,Brexit",2,.01280987,.36884716,6
15jan2017,"15-1-2017","Express","Brexit Business",1,.01,.24666667,21
15jan2017,"15-1-2017","Express","Brexit Business,Brexit Politics",3,.00760582,.30834656,21
15jan2017,"15-1-2017","Express","Brexit Immigration",1,-.13781566,.51306818,21
15jan2017,"15-1-2017","Express","Brexit Politics",3,-.06523054,.4543887,21
15jan2017,"15-1-2017","Express","Brexit Politics,Brexit Immigration",1,.13415179,.47373512,21
15jan2017,"15-1-2017","Express","Climate",7,.01728458,.39837302,21
15jan2017,"15-1-2017","Express","Climate,Brexit",5,.01492117,.30539535,21
15jan2017,"15-1-2017","The Guardian","Brexit Business,Brexit Politics",1,-.0792517,.30544218,4
15jan2017,"15-1-2017","The Guardian","Brexit Politics",1,.1765873,.58333333,4
15jan2017,"15-1-2017","The Guardian","Climate",1,-.075,.26875,4
15jan2017,"15-1-2017","The Guardian","Climate,Brexit",1,.06309524,.49126984,4
15jan2017,"15-1-2017","The Independent","Brexit Business,Brexit Politics",1,.16,.325,7
15jan2017,"15-1-2017","The Independent","Brexit Politics",1,.02410714,.37642857,7
15jan2017,"15-1-2017","The Independent","Climate",1,-.0375744,.28511905,7
15jan2017,"15-1-2017","The Independent","Climate,Brexit",3,.26447531,.58882275,7
15jan2017,"15-1-2017","The Independent","Other",1,.10284091,.41098485,7
15jan2017,"15-1-2017","The Times","Brexit Business",3,.11537548,.36813962,27
15jan2017,"15-1-2017","The Times","Brexit Business,Brexit Politics",1,.09451917,.43884508,27
15jan2017,"15-1-2017","The Times","Climate",16,.02357252,.33143785,27
15jan2017,"15-1-2017","The Times","Climate,Brexit",3,.0959147,.49066218,27
15jan2017,"15-1-2017","The Times","Other",4,.03326773,.37630761,27
16jan2017,"16-1-2017","Daily Mail","Brexit Business",1,.06203704,.25185185,16
16jan2017,"16-1-2017","Daily Mail","Brexit Politics",2,.16934524,.38236607,16
16jan2017,"16-1-2017","Daily Mail","Climate",10,.107171,.35642146,16
16jan2017,"16-1-2017","Daily Mail","Climate,Brexit",2,.03975694,.28935185,16
16jan2017,"16-1-2017","Daily Mail","Other",1,-.31,.735,16
16jan2017,"16-1-2017","Evening Standard","Climate",3,.11267406,.29957161,4
16jan2017,"16-1-2017","Evening Standard","Climate,Brexit",1,-.00372024,.34032738,4
16jan2017,"16-1-2017","Express","Brexit Business",5,.00180489,.41692354,52
16jan2017,"16-1-2017","Express","Brexit Business,Brexit Politics",2,.14809028,.38249008,52
16jan2017,"16-1-2017","Express","Brexit Business,Brexit Politics,Brexit Immigration",1,.02717014,.37135417,52
16jan2017,"16-1-2017","Express","Brexit Immigration",1,.07222222,.54305556,52
16jan2017,"16-1-2017","Express","Brexit Politics",8,.17287686,.36796829,52
16jan2017,"16-1-2017","Express","Climate",20,-.01739874,.39751676,52
16jan2017,"16-1-2017","Express","Climate,Brexit",8,.14926962,.51222559,52
16jan2017,"16-1-2017","Express","Other",7,.06599,.35233268,52
16jan2017,"16-1-2017","The Guardian","Climate",2,.13882576,.4374053,2
16jan2017,"16-1-2017","The Independent","Brexit Business",2,.13022487,.33207672,30
16jan2017,"16-1-2017","The Independent","Brexit Business,Brexit Politics",2,-.05973639,.31045918,30
16jan2017,"16-1-2017","The Independent","Brexit Politics",3,.04681342,.40603666,30
16jan2017,"16-1-2017","The Independent","Climate",13,.06715967,.39807115,30
16jan2017,"16-1-2017","The Independent","Climate,Brexit",10,.14821041,.45532934,30
16jan2017,"16-1-2017","The Times","Brexit Business",3,.12346372,.40139456,17
16jan2017,"16-1-2017","The Times","Brexit Business,Brexit Politics",1,.14280303,.32878788,17
16jan2017,"16-1-2017","The Times","Brexit Politics",4,.03383306,.29211013,17
16jan2017,"16-1-2017","The Times","Climate",6,.02220599,.33430102,17
16jan2017,"16-1-2017","The Times","Climate,Brexit",3,.22358165,.4404335,17
17jan2017,"17-1-2017","Daily Mail","Brexit Business",2,.04017857,.29751984,26
17jan2017,"17-1-2017","Daily Mail","Brexit Business,Brexit Politics",1,.23690476,.64854497,26
17jan2017,"17-1-2017","Daily Mail","Brexit Politics",6,.07361463,.3673261,26
17jan2017,"17-1-2017","Daily Mail","Climate",10,.08899849,.44432079,26
17jan2017,"17-1-2017","Daily Mail","Climate,Brexit",6,.07994463,.40182189,26
17jan2017,"17-1-2017","Daily Mail","Other",1,.23,.48,26
17jan2017,"17-1-2017","Evening Standard","Brexit Business",1,-.01785714,.21607143,12
17jan2017,"17-1-2017","Evening Standard","Brexit Business,Brexit Politics",1,.04888889,.37111111,12
17jan2017,"17-1-2017","Evening Standard","Brexit Politics",3,.08495964,.47003982,12
17jan2017,"17-1-2017","Evening Standard","Climate",3,.07366758,.37016484,12
17jan2017,"17-1-2017","Evening Standard","Climate,Brexit",4,.07152069,.37288832,12
17jan2017,"17-1-2017","Express","Brexit Business",4,.04333333,.28385417,84
17jan2017,"17-1-2017","Express","Brexit Business,Brexit Politics",6,.09441889,.3361042,84
17jan2017,"17-1-2017","Express","Brexit Other",1,-.05,.21944444,84
17jan2017,"17-1-2017","Express","Brexit Politics",27,.05902344,.36681758,84
17jan2017,"17-1-2017","Express","Climate",21,.08816181,.41577485,84
17jan2017,"17-1-2017","Express","Climate,Brexit",25,.08964634,.3391192,84
17jan2017,"17-1-2017","The Guardian","Climate",2,.12697344,.52685287,2
17jan2017,"17-1-2017","The Independent","Brexit Business",8,.06512575,.36315631,60
17jan2017,"17-1-2017","The Independent","Brexit Business,Brexit Politics",9,.01534894,.38865178,60
17jan2017,"17-1-2017","The Independent","Brexit Other",1,-.18402778,.55486111,60
17jan2017,"17-1-2017","The Independent","Brexit Politics",21,.08265524,.41748283,60
17jan2017,"17-1-2017","The Independent","Climate",15,.07130733,.33173361,60
17jan2017,"17-1-2017","The Independent","Climate,Brexit",4,.11696552,.47414822,60
17jan2017,"17-1-2017","The Independent","Other",2,.0796875,.4438244,60
17jan2017,"17-1-2017","The Times","Brexit Business",6,.09396627,.3923168,30
17jan2017,"17-1-2017","The Times","Brexit Business,Brexit Politics",2,.0657672,.38899471,30
17jan2017,"17-1-2017","The Times","Brexit Other",2,.00246914,.20672399,30
17jan2017,"17-1-2017","The Times","Brexit Politics",3,-.03690476,.37936508,30
17jan2017,"17-1-2017","The Times","Climate",9,.09687199,.36213021,30
17jan2017,"17-1-2017","The Times","Climate,Brexit",7,-.02299364,.3142119,30
17jan2017,"17-1-2017","The Times","Other",1,.06212121,.31818182,30
18jan2017,"18-1-2017","Daily Mail","Brexit Business",2,.08039773,.46486742,25
18jan2017,"18-1-2017","Daily Mail","Brexit Other",1,.5,.75,25
18jan2017,"18-1-2017","Daily Mail","Brexit Politics",1,-.29272727,.49090909,25
18jan2017,"18-1-2017","Daily Mail","Climate",12,.05555541,.40477904,25
18jan2017,"18-1-2017","Daily Mail","Climate,Brexit",5,.0324213,.32941799,25
18jan2017,"18-1-2017","Daily Mail","Other",4,-.03160101,.40494949,25
18jan2017,"18-1-2017","Evening Standard","Brexit Business",1,.11904762,.52380952,15
18jan2017,"18-1-2017","Evening Standard","Brexit Business,Brexit Politics",1,.01016775,.34930736,15
18jan2017,"18-1-2017","Evening Standard","Brexit Politics",2,.11578486,.36182993,15
18jan2017,"18-1-2017","Evening Standard","Climate",4,.04820106,.34343254,15
18jan2017,"18-1-2017","Evening Standard","Climate,Brexit",6,.01519945,.29706074,15
18jan2017,"18-1-2017","Evening Standard","Other",1,.13888889,.43888889,15
18jan2017,"18-1-2017","Express","Brexit Business",5,.09813276,.41527661,68
18jan2017,"18-1-2017","Express","Brexit Business,Brexit Politics",3,.10570792,.4236476,68
18jan2017,"18-1-2017","Express","Brexit Politics",18,.04645135,.36427479,68
18jan2017,"18-1-2017","Express","Climate",21,.08596177,.36483502,68
18jan2017,"18-1-2017","Express","Climate,Brexit",20,.07994869,.39778987,68
18jan2017,"18-1-2017","Express","Other",1,.13896104,.38225108,68
18jan2017,"18-1-2017","The Guardian","Brexit Business,Brexit Politics",1,.17842938,.4586039,4
18jan2017,"18-1-2017","The Guardian","Climate,Brexit",3,.04632937,.34469246,4
18jan2017,"18-1-2017","The Independent","Brexit Business",4,.0316814,.20417719,37
18jan2017,"18-1-2017","The Independent","Brexit Business,Brexit Politics",1,.00684524,.44890873,37
18jan2017,"18-1-2017","The Independent","Brexit Other",2,-.07613636,.36704545,37
18jan2017,"18-1-2017","The Independent","Brexit Politics",7,.06956432,.40330772,37
18jan2017,"18-1-2017","The Independent","Brexit Politics,Brexit Immigration",1,.06428571,.16011905,37
18jan2017,"18-1-2017","The Independent","Climate",15,.07566906,.39493625,37
18jan2017,"18-1-2017","The Independent","Climate,Brexit",4,.02196594,.32720172,37
18jan2017,"18-1-2017","The Independent","Other",3,.10615079,.27169312,37
18jan2017,"18-1-2017","The Times","Brexit Business",2,.00753827,.53391582,30
18jan2017,"18-1-2017","The Times","Brexit Business,Brexit Politics",2,.04041216,.34906656,30
18jan2017,"18-1-2017","The Times","Brexit Other",2,0,0,30
18jan2017,"18-1-2017","The Times","Brexit Politics",3,-.02089506,.31666226,30
18jan2017,"18-1-2017","The Times","Climate",12,.10281158,.35776611,30
18jan2017,"18-1-2017","The Times","Climate,Brexit",8,.0302411,.31272911,30
18jan2017,"18-1-2017","The Times","Other",1,-.00133333,.30133333,30
19jan2017,"19-1-2017","Daily Mail","Brexit Business",5,-.06416667,.28387821,18
19jan2017,"19-1-2017","Daily Mail","Brexit Politics",1,-.02916667,.39583333,18
19jan2017,"19-1-2017","Daily Mail","Climate",8,.04232769,.30374494,18
19jan2017,"19-1-2017","Daily Mail","Climate,Brexit",2,.090625,.32060374,18
19jan2017,"19-1-2017","Daily Mail","Other",2,-.30329966,.44472643,18
19jan2017,"19-1-2017","Evening Standard","Climate",6,.11663431,.38401506,7
19jan2017,"19-1-2017","Evening Standard","Climate,Brexit",1,.06828704,.31782407,7
19jan2017,"19-1-2017","Express","Brexit Business",4,-.05392857,.43047619,59
19jan2017,"19-1-2017","Express","Brexit Business,Brexit Politics",6,.06682299,.35561869,59
19jan2017,"19-1-2017","Express","Brexit Immigration",1,.02272727,.30454545,59
19jan2017,"19-1-2017","Express","Brexit Other",1,.02678571,.07142857,59
19jan2017,"19-1-2017","Express","Brexit Politics",12,.11087926,.37158356,59
19jan2017,"19-1-2017","Express","Climate",20,.04881884,.39548949,59
19jan2017,"19-1-2017","Express","Climate,Brexit",12,-.05375419,.39582893,59
19jan2017,"19-1-2017","Express","Other",3,.11963033,.34910213,59
19jan2017,"19-1-2017","The Guardian","Brexit Politics",1,-.01060606,.21969697,1
19jan2017,"19-1-2017","The Independent","Brexit Business",3,.09365079,.42884921,24
19jan2017,"19-1-2017","The Independent","Brexit Business,Brexit Politics",1,.16666667,.20833333,24
19jan2017,"19-1-2017","The Independent","Brexit Other",1,.18,.18,24
19jan2017,"19-1-2017","The Independent","Brexit Politics",6,.03498747,.38528098,24
19jan2017,"19-1-2017","The Independent","Climate",9,.07322907,.36816228,24
19jan2017,"19-1-2017","The Independent","Climate,Brexit",3,.0453582,.32012476,24
19jan2017,"19-1-2017","The Independent","Other",1,.08333333,.46666667,24
19jan2017,"19-1-2017","The Times","Brexit Business",4,.13650342,.42601458,35
19jan2017,"19-1-2017","The Times","Brexit Business,Brexit Politics",1,.075,.35,35
19jan2017,"19-1-2017","The Times","Brexit Immigration",1,.15625,.38125,35
19jan2017,"19-1-2017","The Times","Brexit Politics",8,.07611947,.43915654,35
19jan2017,"19-1-2017","The Times","Climate",11,.03108255,.31114732,35
19jan2017,"19-1-2017","The Times","Climate,Brexit",9,.07411844,.38893878,35
19jan2017,"19-1-2017","The Times","Other",1,0,0,35
20jan2017,"20-1-2017","Daily Mail","Brexit Business,Brexit Politics",1,-.01851852,.58148148,14
20jan2017,"20-1-2017","Daily Mail","Climate",8,.14848749,.40854935,14
20jan2017,"20-1-2017","Daily Mail","Climate,Brexit",5,-.00471455,.29619191,14
20jan2017,"20-1-2017","Evening Standard","Climate",6,.02152006,.3813966,6
20jan2017,"20-1-2017","Express","Brexit Business",4,.11975885,.4059768,49
20jan2017,"20-1-2017","Express","Brexit Business,Brexit Politics",3,-.0158232,.18449461,49
20jan2017,"20-1-2017","Express","Brexit Other",1,-.2125,.425,49
20jan2017,"20-1-2017","Express","Brexit Politics",9,.00428311,.42768899,49
20jan2017,"20-1-2017","Express","Climate",22,.06189255,.38761325,49
20jan2017,"20-1-2017","Express","Climate,Brexit",7,.07000138,.29672375,49
20jan2017,"20-1-2017","Express","Other",3,.12356301,.33588188,49
20jan2017,"20-1-2017","The Guardian","Brexit Politics",2,-.09107143,.42485119,4
20jan2017,"20-1-2017","The Guardian","Climate",1,.05166667,.34722222,4
20jan2017,"20-1-2017","The Guardian","Climate,Brexit",1,-.00833333,.08333333,4
20jan2017,"20-1-2017","The Independent","Brexit Business",1,.14090909,.45422078,25
20jan2017,"20-1-2017","The Independent","Brexit Politics",4,.03203869,.36164435,25
20jan2017,"20-1-2017","The Independent","Climate",18,.06252681,.35917031,25
20jan2017,"20-1-2017","The Independent","Climate,Brexit",2,.0125,.15416667,25
20jan2017,"20-1-2017","The Times","Brexit Business",1,.13968254,.28888889,26
20jan2017,"20-1-2017","The Times","Brexit Business,Brexit Politics",2,-.04213287,.3967366,26
20jan2017,"20-1-2017","The Times","Brexit Politics",4,.05293658,.26253442,26
20jan2017,"20-1-2017","The Times","Climate",10,-.02573892,.32560887,26
20jan2017,"20-1-2017","The Times","Climate,Brexit",9,.03553652,.33942544,26
21jan2017,"21-1-2017","Daily Mail","Brexit Business",1,.07130102,.21802721,17
21jan2017,"21-1-2017","Daily Mail","Brexit Politics",2,.2275,.31416667,17
21jan2017,"21-1-2017","Daily Mail","Climate",12,.01147784,.42830129,17
21jan2017,"21-1-2017","Daily Mail","Climate,Brexit",2,.02871212,.27848485,17
21jan2017,"21-1-2017","Evening Standard","Climate",5,.17440791,.38799613,5
21jan2017,"21-1-2017","Express","Brexit Business",2,.08331746,.52235317,16
21jan2017,"21-1-2017","Express","Brexit Business,Brexit Politics",1,.00681818,.275,16
21jan2017,"21-1-2017","Express","Brexit Politics",2,-.12043651,.30813492,16
21jan2017,"21-1-2017","Express","Climate",10,.04789578,.39800996,16
21jan2017,"21-1-2017","Express","Climate,Brexit",1,.18333333,.35833333,16
21jan2017,"21-1-2017","The Independent","Brexit Business,Brexit Politics,Brexit Immigration",1,.02962963,.30740741,7
21jan2017,"21-1-2017","The Independent","Brexit Politics",3,.12318783,.32978836,7
21jan2017,"21-1-2017","The Independent","Climate",3,.09894571,.23498106,7
21jan2017,"21-1-2017","The Times","Brexit Business",1,.23636364,.47272727,22
21jan2017,"21-1-2017","The Times","Brexit Politics",4,.08282603,.35444399,22
21jan2017,"21-1-2017","The Times","Climate",13,.05892042,.34293533,22
21jan2017,"21-1-2017","The Times","Climate,Brexit",2,.11833333,.25916667,22
21jan2017,"21-1-2017","The Times","Other",2,.20375,.41541667,22
22jan2017,"22-1-2017","Daily Mail","Climate",8,.10979068,.36287647,11
22jan2017,"22-1-2017","Daily Mail","Climate,Brexit",2,.00633117,.42591991,11
22jan2017,"22-1-2017","Daily Mail","Other",1,.04848485,.19494949,11
22jan2017,"22-1-2017","Evening Standard","Climate",2,-.02166667,.39333333,2
22jan2017,"22-1-2017","Express","Brexit Business",2,.01046875,.15203125,29
22jan2017,"22-1-2017","Express","Brexit Politics",8,-.00298032,.38595486,29
22jan2017,"22-1-2017","Express","Climate",4,.09762251,.3446563,29
22jan2017,"22-1-2017","Express","Climate,Brexit",14,.054538,.38768045,29
22jan2017,"22-1-2017","Express","Other",1,.05714286,.34285714,29
22jan2017,"22-1-2017","The Guardian","Climate",4,.04557029,.37245087,4
22jan2017,"22-1-2017","The Independent","Brexit Politics",3,.24128571,.3450873,11
22jan2017,"22-1-2017","The Independent","Climate",3,.18988095,.36962081,11
22jan2017,"22-1-2017","The Independent","Climate,Brexit",4,.04964286,.3871875,11
22jan2017,"22-1-2017","The Independent","Other",1,.125,.25,11
22jan2017,"22-1-2017","The Times","Brexit Business",2,.01369048,.33645833,27
22jan2017,"22-1-2017","The Times","Brexit Business,Brexit Politics",3,.01177249,.2876455,27
22jan2017,"22-1-2017","The Times","Brexit Politics",3,.13838014,.3835504,27
22jan2017,"22-1-2017","The Times","Climate",10,.14519147,.43372316,27
22jan2017,"22-1-2017","The Times","Climate,Brexit",8,.14173701,.41020907,27
22jan2017,"22-1-2017","The Times","Other",1,.16136364,.34829545,27
23jan2017,"23-1-2017","Daily Mail","Brexit Business",1,.0860119,.44890873,11
23jan2017,"23-1-2017","Daily Mail","Brexit Politics",2,.24190476,.49440476,11
23jan2017,"23-1-2017","Daily Mail","Climate",7,.02970907,.35065725,11
23jan2017,"23-1-2017","Daily Mail","Climate,Brexit",1,.0812009,.29556678,11
23jan2017,"23-1-2017","Evening Standard","Climate",2,.10852273,.4988952,3
23jan2017,"23-1-2017","Evening Standard","Climate,Brexit",1,-.20555556,.36388889,3
23jan2017,"23-1-2017","Express","Brexit Business",3,-.01095675,.41330393,57
23jan2017,"23-1-2017","Express","Brexit Business,Brexit Politics",1,-.04924242,.30833333,57
23jan2017,"23-1-2017","Express","Brexit Politics",14,.09966679,.34305457,57
23jan2017,"23-1-2017","Express","Climate",22,.09179793,.41761706,57
23jan2017,"23-1-2017","Express","Climate,Brexit",13,.07375687,.38012259,57
23jan2017,"23-1-2017","Express","Other",4,-.00881944,.45715278,57
23jan2017,"23-1-2017","The Guardian","Brexit Politics",1,.1,.3,2
23jan2017,"23-1-2017","The Guardian","Climate,Brexit",1,.06805556,.48611111,2
23jan2017,"23-1-2017","The Independent","Brexit Business",2,.09918696,.42343074,13
23jan2017,"23-1-2017","The Independent","Brexit Other",1,.1725,.42916667,13
23jan2017,"23-1-2017","The Independent","Brexit Politics",4,.09040391,.32158588,13
23jan2017,"23-1-2017","The Independent","Climate",4,.08031531,.43633975,13
23jan2017,"23-1-2017","The Independent","Climate,Brexit",2,.00538889,.27148611,13
23jan2017,"23-1-2017","The Times","Brexit Business,Brexit Politics",1,.01392045,.34744318,16
23jan2017,"23-1-2017","The Times","Brexit Politics",3,.03291667,.19277778,16
23jan2017,"23-1-2017","The Times","Climate",10,.09642986,.42780323,16
23jan2017,"23-1-2017","The Times","Climate,Brexit",2,.13861111,.34354167,16
24jan2017,"24-1-2017","Daily Mail","Brexit Business",2,-.01785038,.28726326,21
24jan2017,"24-1-2017","Daily Mail","Brexit Politics",4,.09986111,.30493056,21
24jan2017,"24-1-2017","Daily Mail","Climate",8,.05325801,.45400041,21
24jan2017,"24-1-2017","Daily Mail","Climate,Brexit",7,.13109432,.45237236,21
24jan2017,"24-1-2017","Evening Standard","Brexit Politics",3,.05627595,.22089155,4
